,s,a,r,s1
212,[0.7859737 0.6182599 1.9870833],[-1.7579829],-0.8421985216421275,[0.7138044 0.7003451 2.1870809]
213,[0.7138044 0.7003451 2.1870809],[1.3817477],-1.0822325902367873,[0.6043385  0.79672766 2.919602  ]
214,[0.6043385  0.79672766 2.919602  ],[0.5146539],-1.7024999580219013,[0.45218903 0.8919221  3.5943456 ]
215,[0.45218903 0.8919221  3.5943456 ],[-1.8449147],-2.5088103687114556,[0.266626  0.9638001 3.98655  ]
216,[0.266626  0.9638001 3.98655  ],[-0.54368657],-3.2819094417501864,[0.03848873 0.99925905 4.627847  ]
217,[0.03848873 0.99925905 4.627847  ],[-0.5944201],-4.489987650768369,[-0.22399156  0.9745911   5.2881284 ]
218,[-0.22399156  0.9745911   5.2881284 ],[0.6111458],-6.02495074961452,[-0.50677985  0.8620755   6.1107435 ]
219,[-0.50677985  0.8620755   6.1107435 ],[-0.71043783],-8.154043495774745,[-0.7604346   0.64941454  6.6507344 ]
220,[-0.7604346   0.64941454  6.6507344 ],[-1.8338202],-10.354735728938758,[-0.9345948  0.3557142  6.8627224]
221,[-0.9345948  0.3557142  6.8627224],[-0.29184398],-12.426590083530415,[-0.9999559   0.00939142  7.0857315 ]
222,[-0.9999559   0.00939142  7.0857315 ],[1.7842875],-14.834626313792251,[-0.9363788 -0.3509911  7.360418 ]
223,[-0.9363788 -0.3509911  7.360418 ],[-1.0994581],-13.163668985570222,[-0.7614546 -0.6482182  6.932256 ]
224,[-0.7614546 -0.6482182  6.932256 ],[0.5673532],-10.741743026118549,[-0.51327324 -0.8582252   6.531195  ]
225,[-0.51327324 -0.8582252   6.531195  ],[-0.8629475],-8.717612876936125,[-0.24846013 -0.9686421   5.7580843 ]
226,[-0.24846013 -0.9686421   5.7580843 ],[1.5105885],-6.637105820615799,[ 0.01181907 -0.99993014  5.258191  ]
227,[ 0.01181907 -0.99993014  5.258191  ],[-1.1417917],-5.196570106174158,[ 0.22668047 -0.97396916  4.3369746 ]
228,[ 0.22668047 -0.97396916  4.3369746 ],[0.8866882],-3.683029300917549,[ 0.40377837 -0.91485685  3.739501  ]
229,[ 0.40377837 -0.91485685  3.739501  ],[-0.6039498],-2.7331303908025415,[ 0.5343862 -0.8452404  2.9627657]
230,[ 0.5343862 -0.8452404  2.9627657],[-0.83514774],-1.8925746415861409,[ 0.6240847 -0.7813567  2.2035632]
231,[ 0.6240847 -0.7813567  2.2035632],[0.15036127],-1.2899079020452289,[ 0.6859908 -0.7276102  1.6401   ]
232,[ 0.6859908 -0.7276102  1.6401   ],[-1.4453459],-0.9350326097491165,[ 0.7172475  -0.69681853  0.8775905 ]
233,[ 0.7172475  -0.69681853  0.8775905 ],[-1.6534975],-0.6741178945852925,[ 0.7209635  -0.692973    0.10695196]
234,[ 0.7209635  -0.692973    0.10695196],[0.8700517],-0.5880513089000612,[ 0.7111117  -0.703079   -0.28227007]
235,[ 0.7111117  -0.703079   -0.28227007],[-1.026901],-0.6169825293454103,[ 0.67642474 -0.7365117  -0.96361446]
236,[ 0.67642474 -0.7365117  -0.96361446],[0.3399778],-0.7783873844479573,[ 0.62070954 -0.7840406  -1.4650016 ]
237,[ 0.62070954 -0.7840406  -1.4650016 ],[1.8897198],-1.0302634136288125,[ 0.5490011 -0.8358216 -1.769574 ]
238,[ 0.5490011 -0.8358216 -1.769574 ],[-1.1222532],-1.2937615503437434,[ 0.43760177 -0.8991689  -2.5647783 ]
239,[ 0.43760177 -0.8991689  -2.5647783 ],[0.28637692],-1.9075163811446318,[ 0.2889404 -0.9573471 -3.1961985]
240,[ 0.2889404 -0.9573471 -3.1961985],[-0.24818683],-2.6540871601577516,[ 0.0954027  -0.99543875 -3.9514368 ]
241,[ 0.0954027  -0.99543875 -3.9514368 ],[-1.5469128],-3.740135705835011,[-0.15038195 -0.988628   -4.9300528 ]
242,[-0.15038195 -0.988628   -4.9300528 ],[0.92219627],-5.395818702826796,[-0.41470113 -0.9099577  -5.533194  ]
243,[-0.41470113 -0.9099577  -5.533194  ],[-0.4824946],-7.055501776643357,[-0.6757754 -0.7371076 -6.288037 ]
244,[-0.6757754 -0.7371076 -6.288037 ],[-1.8637197],-9.30651557890712,[-0.8903154  -0.45534432 -7.120425  ]
245,[-0.8903154  -0.45534432 -7.120425  ],[-0.00525854],-12.192719312166089,[-0.9950417  -0.09945808 -7.4627223 ]
246,[-0.9950417  -0.09945808 -7.4627223 ],[-0.3212996],-14.82290639495933,[-0.96115136  0.27602193 -7.5855107 ]
247,[-0.96115136  0.27602193 -7.5855107 ],[1.5845753],-13.947208322492585,[-0.8040662   0.59453976 -7.140808  ]
248,[-0.8040662   0.59453976 -7.140808  ],[-0.930323],-11.374501009785387,[-0.55833757  0.82961386 -6.8344517 ]
249,[-0.55833757  0.82961386 -6.8344517 ],[-0.8320814],-9.35099972013954,[-0.27205497  0.9622817  -6.3370533 ]
250,[-0.27205497  0.9622817  -6.3370533 ],[0.04705858],-7.424740117902346,[ 4.8862537e-03  9.9998808e-01 -5.6082835e+00]
251,[ 4.8862537e-03  9.9998808e-01 -5.6082835e+00],[-0.7520554],-5.597924225202793,[ 0.2507368  0.9680553 -4.971101 ]
252,[ 0.2507368  0.9680553 -4.971101 ],[-0.49665636],-4.2068551544589585,[ 0.45236838  0.89183116 -4.3195577 ]
253,[ 0.45236838  0.89183116 -4.3195577 ],[-1.4204712],-3.080907207982206,[ 0.61517423  0.7883912  -3.863755  ]
254,[ 0.61517423  0.7883912  -3.863755  ],[-0.4084221],-2.3178350379256467,[ 0.7374542   0.67539716 -3.333725  ]
255,[ 0.7374542   0.67539716 -3.333725  ],[-1.5104389],-1.6634805191199469,[ 0.8315988   0.55537677 -3.053743  ]
256,[ 0.8315988   0.55537677 -3.053743  ],[-0.6905033],-1.279715633601842,[ 0.89967287  0.43656468 -2.7407858 ]
257,[ 0.89967287  0.43656468 -2.7407858 ],[1.5060861],-0.95756116229663,[ 0.94195014  0.33575273 -2.1874495 ]
258,[ 0.94195014  0.33575273 -2.1874495 ],[-1.8444927],-0.5991362899570276,[ 0.973257    0.22971885 -2.2123086 ]
259,[ 0.973257    0.22971885 -2.2123086 ],[-0.38590786],-0.5433059653622079,[ 0.9919598   0.12655324 -2.0979059 ]
260,[ 0.9919598   0.12655324 -2.0979059 ],[1.3904701],-0.45815623651514203,[ 0.9993092   0.03716393 -1.7944204 ]
261,[ 0.9993092   0.03716393 -1.7944204 ],[1.2765869],-0.3250059011025763,[ 0.9991357 -0.0415685 -1.5750594]
262,[ 0.9991357 -0.0415685 -1.5750594],[-0.32199445],-0.2499138138174933,[ 0.9922838  -0.12398733 -1.6545349 ]
263,[ 0.9922838  -0.12398733 -1.6545349 ],[-0.49652132],-0.28944739246490647,[ 0.9768894  -0.21374543 -1.8220036 ]
264,[ 0.9768894  -0.21374543 -1.8220036 ],[1.2319843],-0.3798878461976004,[ 0.9537619  -0.30056325 -1.797515  ]
265,[ 0.9537619  -0.30056325 -1.797515  ],[-1.9591234],-0.4201420005999221,[ 0.91263026 -0.408786   -2.316806  ]
266,[ 0.91263026 -0.408786   -2.316806  ],[0.04549102],-0.7141060296142633,[ 0.8515026 -0.5243504 -2.616572 ]
267,[ 0.8515026 -0.5243504 -2.616572 ],[0.40387854],-0.9894589981001389,[ 0.76521915 -0.6437699  -2.9492528 ]
268,[ 0.76521915 -0.6437699  -2.9492528 ],[-1.9565159],-1.3628181043337713,[ 0.6327534 -0.7743534 -3.7255576]
269,[ 0.6327534 -0.7743534 -3.7255576],[0.955235],-2.173341806793569,[ 0.45907336 -0.88839835 -4.1630373 ]
270,[ 0.45907336 -0.88839835 -4.1630373 ],[-0.8146842],-2.9302474862893426,[ 0.22736888 -0.9738087  -4.951539  ]
271,[ 0.22736888 -0.9738087  -4.951539  ],[1.7878901],-4.2543816222549475,[-0.04129891 -0.9991468  -5.413712  ]
272,[-0.04129891 -0.9991468  -5.413712  ],[-1.2730613],-5.5313372637365505,[-0.3513496 -0.9362443 -6.354031 ]
273,[-0.3513496 -0.9362443 -6.354031 ],[0.7094085],-7.762035548100849,[-0.6491773 -0.7606371 -6.9498034]
274,[-0.6491773 -0.7606371 -6.9498034],[-1.5460353],-10.018456049639777,[-0.888521   -0.45883593 -7.7521863 ]
275,[-0.888521   -0.45883593 -7.7521863 ],[1.8516122],-13.114802474125836,[-0.9963252  -0.08565099 -7.8185716 ]
276,[-0.9963252  -0.08565099 -7.8185716 ],[-1.7398065],-15.454170103548925,[-0.9510304   0.30909753 -8.        ]
277,[-0.9510304   0.30909753 -8.        ],[-0.16444747],-14.393927801497856,[-0.7623329  0.6471851 -7.792844 ]
278,[-0.7623329  0.6471851 -7.792844 ],[-0.44834688],-12.01545580380835,[-0.477823   0.8784561 -7.374707 ]
279,[-0.477823   0.8784561 -7.374707 ],[1.3540877],-9.721105814462815,[-0.17168246  0.98515236 -6.512752  ]
280,[-0.17168246  0.98515236 -6.512752  ],[0.18562268],-7.280840132472118,[ 0.11451322  0.99342173 -5.746044  ]
281,[ 0.11451322  0.99342173 -5.746044  ],[-0.6491565],-5.422151168986552,[ 0.36131945  0.93244207 -5.0983515 ]
282,[ 0.36131945  0.93244207 -5.0983515 ],[1.1142133],-4.043234528998277,[ 0.54909164  0.83576214 -4.231888  ]
283,[ 0.54909164  0.83576214 -4.231888  ],[-0.58472013],-2.7703780092495878,[ 0.69319725  0.72074795 -3.6927743 ]
284,[ 0.69319725  0.72074795 -3.6927743 ],[-1.1533979],-2.012821400723676,[ 0.8029194  0.5960876 -3.325223 ]
285,[ 0.8029194  0.5960876 -3.325223 ],[0.22692624],-1.5135971952142036,[ 0.8792963  0.4762751 -2.8441184]
286,[ 0.8792963  0.4762751 -2.8441184],[-1.2464712],-1.0568810917262914,[ 0.9349354   0.35481805 -2.6738827 ]
287,[ 0.9349354   0.35481805 -2.6738827 ],[1.749262],-0.8495902176093603,[ 0.96754956  0.2526813  -2.14538   ]
288,[ 0.96754956  0.2526813  -2.14538   ],[-1.7620175],-0.5286251394397504,[ 0.9895864   0.14394015 -2.2201717 ]
289,[ 0.9895864   0.14394015 -2.2201717 ],[0.56082565],-0.5140941649552067,[ 0.99907404  0.04302397 -2.0280926 ]
290,[ 0.99907404  0.04302397 -2.0280926 ],[-1.1402626],-0.4144683705750568,[ 0.9978683  -0.06525954 -2.166864  ]
291,[ 0.9978683  -0.06525954 -2.166864  ],[-1.9593617],-0.4776339392307715,[ 0.98185444 -0.18963619 -2.509713  ]
292,[ 0.98185444 -0.18963619 -2.509713  ],[1.47678],-0.6684482166425046,[ 0.9516255  -0.30726033 -2.430423  ]
293,[ 0.9516255  -0.30726033 -2.430423  ],[-1.0834392],-0.6894087254460615,[ 0.8989271  -0.43809822 -2.8233843 ]
294,[ 0.8989271  -0.43809822 -2.8233843 ],[-0.25027466],-1.0028583618418252,[ 0.81795055 -0.5752886  -3.1894991 ]
295,[ 0.81795055 -0.5752886  -3.1894991 ],[1.6896623],-1.3958615630788798,[ 0.70997566 -0.70422626 -3.367516  ]
296,[ 0.70997566 -0.70422626 -3.367516  ],[0.49275047],-1.74474012358041,[ 0.5633005 -0.8262521 -3.8217733]
297,[ 0.5633005 -0.8262521 -3.8217733],[0.268946],-2.406270764657946,[ 0.36935878 -0.9292869  -4.4011207 ]
298,[ 0.36935878 -0.9292869  -4.4011207 ],[-0.9235729],-3.3598414599298283,[ 0.11622458 -0.99322295 -5.2366214 ]
299,[ 0.11622458 -0.99322295 -5.2366214 ],[0.25761127],-4.85730002233235,[-0.17967592 -0.98372585 -5.942897  ]
300,[-0.17967592 -0.98372585 -5.942897  ],[0.7498463],-6.599953589620449,[-0.4873634 -0.8731992 -6.5682144]
301,[-0.4873634 -0.8731992 -6.5682144],[-1.5268867],-8.64231006477767,[-0.77180505 -0.6358592  -7.452147  ]
302,[-0.77180505 -0.6358592  -7.452147  ],[0.7923805],-11.568693264704995,[-0.95574576 -0.29419395 -7.8101845 ]
303,[-0.95574576 -0.29419395 -7.8101845 ],[0.62429744],-14.182826371731684,[-0.9951776   0.09808924 -7.9371853 ]
304,[-0.9951776   0.09808924 -7.9371853 ],[1.2655948],-15.563443890728962,[-0.88609916  0.46349567 -7.673779  ]
305,[-0.88609916  0.46349567 -7.673779  ],[-1.5254161],-12.964787846162103,[-0.6526764  0.7576368 -7.55497  ]
306,[-0.6526764  0.7576368 -7.55497  ],[-0.08259046],-10.914867539370078,[-0.3533551  0.9354893 -6.9991307]
307,[-0.3533551  0.9354893 -6.9991307],[-1.4754707],-8.633396420273238,[-0.03520616  0.99938005 -6.518834  ]
308,[-0.03520616  0.99938005 -6.518834  ],[1.3636175],-6.830646795022427,[ 0.24063924  0.9706146  -5.5647564 ]
309,[ 0.24063924  0.9706146  -5.5647564 ],[1.8051392],-4.862888390732769,[ 0.45406777  0.89096713 -4.566025  ]
310,[ 0.45406777  0.89096713 -4.566025  ],[-0.6580546],-3.2941270175769217,[ 0.62188774  0.7831064  -3.9965076 ]
311,[ 0.62188774  0.7831064  -3.9965076 ],[1.3189976],-2.408308709781726,[ 0.7390893  0.6736074 -3.211328 ]
312,[ 0.7390893  0.6736074 -3.211328 ],[-1.2121841],-1.5789698537117816,[ 0.828327    0.56024486 -2.8879502 ]
313,[ 0.828327    0.56024486 -2.8879502 ],[-1.5975126],-1.1902236251472385,[ 0.89635783  0.4433313  -2.7073934 ]
314,[ 0.89635783  0.4433313  -2.7073934 ],[0.96378493],-0.9448940392144477,[ 0.94012636  0.34082603 -2.2303271 ]
315,[ 0.94012636  0.34082603 -2.2303271 ],[-1.4236951],-0.6204244593475968,[ 0.97172123  0.23613097 -2.188262  ]
316,[ 0.97172123  0.23613097 -2.188262  ],[-0.5103327],-0.5359355709960725,[ 0.9910359   0.13359599 -2.0877135 ]
317,[ 0.9910359   0.13359599 -2.0877135 ],[0.2992069],-0.4538994150613469,[ 0.99932057  0.03685648 -1.9426355 ]
318,[ 0.99932057  0.03685648 -1.9426355 ],[0.602795],-0.3791056671307387,[ 0.99852264 -0.05433709 -1.824574  ]
319,[ 0.99852264 -0.05433709 -1.824574  ],[-1.2354363],-0.33738873876510683,[ 0.98771703 -0.15625307 -2.0506423 ]
320,[ 0.98771703 -0.15625307 -2.0506423 ],[1.7731986],-0.44827392521540393,[ 0.96841854 -0.24933024 -1.9018523 ]
321,[ 0.96841854 -0.24933024 -1.9018523 ],[0.8300056],-0.42589133998549505,[ 0.939302   -0.34309134 -1.964349  ]
322,[ 0.939302   -0.34309134 -1.964349  ],[1.5677698],-0.510968889353157,[ 0.9006509 -0.4345433 -1.986502 ]
323,[ 0.9006509 -0.4345433 -1.986502 ],[-0.9819045],-0.5976614408905703,[ 0.84054065 -0.54174846 -2.4596953 ]
324,[ 0.84054065 -0.54174846 -2.4596953 ],[1.4644285],-0.9349290829892573,[ 0.76171976 -0.64790666 -2.6463423 ]
325,[ 0.76171976 -0.64790666 -2.6463423 ],[0.00057663],-1.1971023585501346,[ 0.65134376 -0.7587828  -3.132186  ]
326,[ 0.65134376 -0.7587828  -3.132186  ],[-0.33247468],-1.7232521951700945,[ 0.49843863 -0.866925   -3.7511442 ]
327,[ 0.49843863 -0.866925   -3.7511442 ],[-1.4541339],-2.5096227086825533,[ 0.28674164 -0.95800793 -4.6194577 ]
328,[ 0.28674164 -0.95800793 -4.6194577 ],[0.33253688],-3.7723791165634415,[ 0.02641667 -0.999651   -5.2880836 ]
329,[ 0.02641667 -0.999651   -5.2880836 ],[0.5106365],-5.181742338760973,[-0.26831317 -0.96333176 -5.961226  ]
330,[-0.26831317 -0.96333176 -5.961226  ],[-0.38785306],-6.948349524780069,[-0.5718315 -0.8203711 -6.741903 ]
331,[-0.5718315 -0.8203711 -6.741903 ],[-1.1195484],-9.296943127799235,[-0.83326787 -0.55286944 -7.5251136 ]
332,[-0.83326787 -0.55286944 -7.5251136 ],[1.7418745],-12.197823332724948,[-0.9796914  -0.20051123 -7.6784844 ]
333,[-0.9796914  -0.20051123 -7.6784844 ],[-1.7097808],-14.540747729682138,[-0.9804383   0.19682673 -8.        ]
334,[-0.9804383   0.19682673 -8.        ],[-1.6717966],-15.066824545919673,[-0.8263955  0.5630901 -8.       ]
335,[-0.8263955  0.5630901 -8.       ],[1.5492913],-12.871652042877896,[-0.56910056  0.8222679  -7.3452888 ]
336,[-0.56910056  0.8222679  -7.3452888 ],[1.0353417],-10.132279625629149,[-0.27322814  0.9619492  -6.5732865 ]
337,[-0.27322814  0.9619492  -6.5732865 ],[1.4148438],-7.736228800878978,[ 5.2325926e-03  9.9998629e-01 -5.6395979e+00]
338,[ 5.2325926e-03  9.9998629e-01 -5.6395979e+00],[1.9671181],-5.635365895338762,[ 0.23280375  0.97252375 -4.5945406 ]
339,[ 0.23280375  0.97252375 -4.5945406 ],[0.664774],-3.895881886093245,[ 0.41070873  0.9117666  -3.7654316 ]
340,[ 0.41070873  0.9117666  -3.7654316 ],[1.118805],-2.7360049549122505,[ 0.53872293  0.842483   -2.913786  ]
341,[ 0.53872293  0.842483   -2.913786  ],[-1.8107227],-1.856048701196788,[ 0.64161134  0.76702994 -2.5535321 ]
342,[ 0.64161134  0.76702994 -2.5535321 ],[0.14519912],-1.4162979423532347,[ 0.7134581  0.7006979 -1.9564798]
343,[ 0.7134581  0.7006979 -1.9564798],[-0.6110921],-0.9859132093858237,[ 0.76468486  0.6444044  -1.5226202 ]
344,[ 0.76468486  0.6444044  -1.5226202 ],[0.2432802],-0.7222383408224634,[ 0.7960215   0.60526836 -1.0028249 ]
345,[ 0.7960215   0.60526836 -1.0028249 ],[-0.57284313],-0.5235277602877545,[ 0.8148286  0.579702  -0.6348001]
346,[ 0.8148286  0.579702  -0.6348001],[1.4826072],-0.4248679673242809,[0.8141797  0.58061296 0.02236755]
347,[0.8141797  0.58061296 0.02236755],[-1.6119416],-0.3864054963682615,[0.8078607  0.5893735  0.21603602]
348,[0.8078607  0.5893735  0.21603602],[-1.9998528],-0.405923384375413,[0.79717934 0.60374254 0.35808823]
349,[0.79717934 0.60374254 0.35808823],[-1.83572],-0.4363396682645195,[0.7807292 0.6248695 0.5355371]
350,[0.7807292 0.6248695 0.5355371],[0.3081237],-0.48435187667243235,[0.74684936 0.6649932  1.0504079 ]
351,[0.74684936 0.6649932  1.0504079 ],[-0.9752881],-0.6405209642204904,[0.69840646 0.71570134 1.4028596 ]
352,[0.69840646 0.71570134 1.4028596 ],[-0.63019496],-0.8334086935009385,[0.6295029  0.77699816 1.8451064 ]
353,[0.6295029  0.77699816 1.8451064 ],[-1.0817802],-1.1335038769022057,[0.5376385 0.8431755 2.2655878]
354,[0.5376385 0.8431755 2.2655878],[0.8919596],-1.5204193975679583,[0.40414664 0.9146942  3.0317636 ]
355,[0.40414664 0.9146942  3.0317636 ],[-0.8241464],-2.2532872320539687,[0.23414358 0.972202   3.5941622 ]
356,[0.23414358 0.972202   3.5941622 ],[-0.85794055],-3.0733163811413875,[0.0266033  0.99964607 4.1946225 ]
357,[0.0266033  0.99964607 4.1946225 ],[0.35358974],-4.1441332819275996,[-0.22141314  0.9751801   4.9973955 ]
358,[-0.22141314  0.9751801   4.9973955 ],[-1.0938561],-5.717242869510931,[-0.48074    0.8768632  5.564702 ]
359,[-0.48074    0.8768632  5.564702 ],[-0.82767624],-7.391681803218209,[-0.72180605  0.69209534  6.0981984 ]
360,[-0.72180605  0.69209534  6.0981984 ],[0.02277934],-9.369904772875728,[-0.9075626   0.41991678  6.6206865 ]
361,[-0.9075626   0.41991678  6.6206865 ],[-0.7852613],-11.718524350117605,[-0.99572843  0.0923302   6.817835  ]
362,[-0.99572843  0.0923302   6.817835  ],[0.35186914],-13.945609706073757,[-0.9677814 -0.2517918  6.939863 ]
363,[-0.9677814 -0.2517918  6.939863 ],[-0.5643717],-13.15161187112948,[-0.83213526 -0.55457276  6.6663632 ]
364,[-0.83213526 -0.55457276  6.6663632 ],[-0.8489714],-10.966365302067828,[-0.6262957 -0.7795856  6.1230884]
365,[-0.6262957 -0.7795856  6.1230884],[0.31188464],-8.800973574812632,[-0.38714528 -0.9220187   5.5851817 ]
366,[-0.38714528 -0.9220187   5.5851817 ],[-1.6536281],-6.996481811329193,[-0.16450113 -0.9863769   4.645623  ]
367,[-0.16450113 -0.9863769   4.645623  ],[-0.93315357],-5.172917033369455,[ 0.02303912 -0.9997346   3.7658677 ]
368,[ 0.02303912 -0.9997346   3.7658677 ],[-1.9065175],-3.8173568191961142,[ 0.15886961 -0.98729956  2.7300892 ]
369,[ 0.15886961 -0.98729956  2.7300892 ],[-1.8622159],-2.740435090875501,[ 0.24261425 -0.9701228   1.7102821 ]
370,[ 0.24261425 -0.9701228   1.7102821 ],[0.63879234],-2.050492085713311,[ 0.29455054 -0.9556359   1.0785089 ]
371,[ 0.29455054 -0.9556359   1.0785089 ],[-1.026079],-1.7348746041687535,[ 0.30446684 -0.95252293  0.20787002]
372,[ 0.30446684 -0.95252293  0.20787002],[0.05432715],-1.5954984702106227,[ 0.2806392  -0.95981336 -0.4983731 ]
373,[ 0.2806392  -0.95981336 -0.4983731 ],[1.6093552],-1.682088726236465,[ 0.23344445 -0.97237015 -0.9768298 ]
374,[ 0.23344445 -0.97237015 -0.9768298 ],[-0.91933364],-1.8789646109401845,[ 0.14292699 -0.9897332  -1.8440075 ]
375,[ 0.14292699 -0.9897332  -1.8440075 ],[-0.17613317],-2.3774758598220043,[ 0.01278143 -0.99991834 -2.6127274 ]
376,[ 0.01278143 -0.99991834 -2.6127274 ],[-0.15935291],-3.1100691736301247,[-0.15590805 -0.9877716  -3.386569  ]
377,[-0.15590805 -0.9877716  -3.386569  ],[0.05342453],-4.1306017027657935,[-0.35462773 -0.9350076  -4.119384  ]
378,[-0.35462773 -0.9350076  -4.119384  ],[0.9492057],-5.435529575257082,[-0.56169146 -0.8273468  -4.678259  ]
379,[-0.56169146 -0.8273468  -4.678259  ],[-1.5156984],-6.887772812426558,[-0.7660897 -0.6427337 -5.5261235]
380,[-0.7660897 -0.6427337 -5.5261235],[1.6632891],-9.02741628108368,[-0.9170701  -0.39872605 -5.758681  ]
381,[-0.9170701  -0.39872605 -5.758681  ],[0.18400641],-10.777177196238439,[-0.99410653 -0.1084076  -6.030124  ]
382,[-0.99410653 -0.1084076  -6.030124  ],[-0.14586294],-12.835177701412855,[-0.9804532   0.19675232 -6.1333094 ]
383,[-0.9804532   0.19675232 -6.1333094 ],[-0.1386331],-12.42624394161221,[-0.8783622   0.47799566 -6.0065403 ]
384,[-0.8783622   0.47799566 -6.0065403 ],[1.9731952],-10.598364471651193,[-0.72070706  0.69323975 -5.352064  ]
385,[-0.72070706  0.69323975 -5.352064  ],[1.8558277],-8.511464180149021,[-0.54562414  0.83803    -4.55376   ]
386,[-0.54562414  0.83803    -4.55376   ],[1.8395133],-6.690660395769851,[-0.3845019  0.9231242 -3.6493106]
387,[-0.3845019  0.9231242 -3.6493106],[0.29283828],-5.194883304988274,[-0.24645053  0.9691554  -2.9130418 ]
388,[-0.24645053  0.9691554  -2.9130418 ],[0.300151],-4.160388574717862,[-0.14148216  0.9899408  -2.1411526 ]
389,[-0.14148216  0.9899408  -2.1411526 ],[1.6791121],-3.3948018529539508,[-0.08451603  0.9964221  -1.1468301 ]
390,[-0.08451603  0.9964221  -1.1468301 ],[-1.3095009],-2.8736299117302893,[-0.05479258  0.9984978  -0.5959387 ]
391,[-0.05479258  0.9984978  -0.5959387 ],[-1.5819671],-2.6806454741159156,[-0.05058042  0.99872    -0.08436042]
392,[-0.05058042  0.99872    -0.08436042],[-1.1506771],-2.6309683143840674,[-0.07513504  0.99717337  0.492078  ]
393,[-0.07513504  0.99717337  0.492078  ],[-1.362994],-2.735395217676636,[-0.1266404   0.99194866  1.035509  ]
394,[-0.1266404   0.99194866  1.035509  ],[1.5833817],-2.9921840648599716,[-0.22586438  0.97415876  2.0169778 ]
395,[-0.22586438  0.97415876  2.0169778 ],[1.1253388],-3.6431438612820055,[-0.36501613  0.9310012   2.9163976 ]
396,[-0.36501613  0.9310012   2.9163976 ],[-0.6732594],-4.631862799289702,[-0.52211857  0.8528729   3.5136595 ]
397,[-0.52211857  0.8528729   3.5136595 ],[-1.7395216],-5.732555134443089,[-0.6772014   0.73579776  3.892386  ]
398,[-0.6772014   0.73579776  3.892386  ],[-0.2182007],-6.873176229202331,[-0.82177985  0.56980515  4.4115043 ]
399,[-0.82177985  0.56980515  4.4115043 ],[1.7875135],-8.377199681757228,[-0.93905705  0.34376135  5.106985  ]
400,[-0.93905705  0.34376135  5.106985  ],[-1.8719028],-5.9826224593790025,[-0.77506846  0.6318773   0.24888726]
401,[-0.77506846  0.6318773   0.24888726],[-0.36023062],-6.046218970038549,[-0.79576     0.60561216  0.66876066]
402,[-0.79576     0.60561216  0.66876066],[-0.2696416],-6.250165535415488,[-0.82735807  0.56167483  1.0825235 ]
403,[-0.82735807  0.56167483  1.0825235 ],[1.872526],-6.598653313773997,[-0.87411976  0.4857105   1.7846586 ]
404,[-0.87411976  0.4857105   1.7846586 ],[-0.88312364],-7.259432694945897,[-0.9185688   0.39526117  2.0164728 ]
405,[-0.9185688   0.39526117  2.0164728 ],[0.4522263],-7.888361379991712,[-0.95900834  0.28337786  2.3807526 ]
406,[-0.95900834  0.28337786  2.3807526 ],[-0.02945564],-8.713702862414475,[-0.9875642   0.15721618  2.5888677 ]
407,[-0.9875642   0.15721618  2.5888677 ],[-0.9293569],-9.57368141498872,[-0.9995648   0.02949804  2.5673764 ]
408,[-0.9995648   0.02949804  2.5673764 ],[0.35513029],-10.344374484673855,[-0.9947375  -0.10245605  2.6427693 ]
