,s,a,r,s1
3128,[ 0.00687742 -0.00044932  0.00653722  0.00083962],[0.815244],1.0,[ 0.0125588  -0.012913    0.27680769 -0.6177975 ]
3129,[ 0.0125588  -0.012913    0.27680769 -0.6177975 ],[2.9365346],1.0,[ 0.04308271 -0.08212734  1.24654416 -2.82283354]
3130,[ 0.04308271 -0.08212734  1.24654416 -2.82283354],[-1.2250396],1.0,[ 0.08451255 -0.17437209  0.82877455 -1.8246888 ]
3131,[ 0.08451255 -0.17437209  0.82877455 -1.8246888 ],[-1.5671418],1.0,[ 0.10741354 -0.22543997  0.3196956  -0.75739632]
3132,[ 0.00181735  0.00514676 -0.00712812  0.00015016],[-2.2535412],1.0,[-0.0134714   0.03992693 -0.7551703   1.72106174]
3133,[-0.0134714   0.03992693 -0.7551703   1.72106174],[-2.777993],1.0,[-0.06191087  0.14982004 -1.66325079  3.7572885 ]
3134,[-0.06191087  0.14982004 -1.66325079  3.7572885 ],[1.4578424],1.0,[-0.11840892  0.27642272 -1.16716845  2.62158853]
3135,[-0.00481006 -0.00573019  0.00946306 -0.00051991],[-1.2279383],1.0,[-0.0125912   0.01302242 -0.3974277   0.928789  ]
3136,[-0.0125912   0.01302242 -0.3974277   0.928789  ],[0.982678],1.0,[-0.02184417  0.03418447 -0.06687136  0.14467093]
3137,[-0.02184417  0.03418447 -0.06687136  0.14467093],[1.6284899],1.0,[-0.01374844  0.01561565  0.47018794 -1.06009434]
3138,[-0.01374844  0.01561565  0.47018794 -1.06009434],[2.4784546],1.0,[ 0.02133988 -0.06303     1.28242476 -2.86083251]
3139,[ 0.02133988 -0.06303     1.28242476 -2.86083251],[2.9462624],1.0,[ 0.091718   -0.21954886  2.23042532 -4.94529634]
3140,[-0.00415521  0.00254881 -0.00062765  0.00051316],[1.5268316],1.0,[ 0.00596656 -0.02079114  0.50534819 -1.15583107]
3141,[ 0.00596656 -0.02079114  0.50534819 -1.15583107],[-0.32517898],1.0,[ 0.02388199 -0.06092737  0.39164867 -0.86313584]
3142,[ 0.02388199 -0.06092737  0.39164867 -0.86313584],[-1.4146742],1.0,[ 0.03014963 -0.0740179  -0.07630201  0.19087159]
3143,[ 0.03014963 -0.0740179  -0.07630201  0.19087159],[0.42457256],1.0,[ 0.03010948 -0.0748205   0.07368168 -0.22535455]
3144,[ 0.03010948 -0.0748205   0.07368168 -0.22535455],[1.0718218],1.0,[ 0.04030343 -0.1016226   0.43500146 -1.10698689]
3145,[ 0.04030343 -0.1016226   0.43500146 -1.10698689],[-2.9671237],1.0,[ 0.03808747 -0.10157318 -0.54241776  1.07883647]
3146,[ 0.03808747 -0.10157318 -0.54241776  1.07883647],[-2.1577191],1.0,[ 2.44004364e-03 -2.91767818e-02 -1.23944198e+00  2.53702645e+00]
3147,[ 2.44004364e-03 -2.91767818e-02 -1.23944198e+00  2.53702645e+00],[2.6516066],1.0,[-0.02904622  0.02752697 -0.33926647  0.34015222]
3148,[-0.02904622  0.02752697 -0.33926647  0.34015222],[1.753677],1.0,[-0.03095575  0.01440471  0.24202323 -0.98046972]
3149,[-0.03095575  0.01440471  0.24202323 -0.98046972],[0.57435274],1.0,[-0.0176277  -0.03198095  0.42463759 -1.34275908]
3150,[-0.0176277  -0.03198095  0.42463759 -1.34275908],[0.00431013],1.0,[-7.46730327e-04 -8.46773698e-02  4.20412075e-01 -1.30291441e+00]
3151,[-7.46730327e-04 -8.46773698e-02  4.20412075e-01 -1.30291441e+00],[1.4412185],1.0,[ 0.02559425 -0.15888911  0.8953298  -2.40287639]
3152,[ 0.02559425 -0.15888911  0.8953298  -2.40287639],[-2.6256003],1.0,[ 0.0440491  -0.21604824  0.03296834 -0.49994446]
3153,[-0.00179921 -0.00604962 -0.00756842  0.0043689 ],[-1.8643519],1.0,[-0.01449231  0.02265941 -0.62540248  1.41679532]
3154,[-0.01449231  0.02265941 -0.62540248  1.41679532],[2.362107],1.0,[-0.02363858  0.04174793  0.16476158 -0.43217395]
3155,[-0.02363858  0.04174793  0.16476158 -0.43217395],[-1.3939464],1.0,[-0.02647822  0.04743545 -0.30508392  0.7016858 ]
3156,[-0.02647822  0.04743545 -0.30508392  0.7016858 ],[-1.6208526],1.0,[-0.04944622  0.10051432 -0.84192288  1.94339263]
3157,[-0.04944622  0.10051432 -0.84192288  1.94339263],[-0.6633891],1.0,[-0.08739185  0.18795644 -1.05538319  2.43588541]
3158,[-0.08739185  0.18795644 -1.05538319  2.43588541],[-0.47082192],1.0,[-0.13260119  0.29313725 -1.20500936  2.83307004]
3159,[ 0.00277159 -0.00334382  0.00644572  0.00361121],[2.5389369],1.0,[ 0.01992061 -0.04224503  0.84859671 -1.92866644]
3160,[ 0.01992061 -0.04224503  0.84859671 -1.92866644],[-2.9217367],1.0,[ 0.03423876 -0.07297747 -0.12825449  0.35249814]
3161,[ 0.03423876 -0.07297747 -0.12825449  0.35249814],[0.28283596],1.0,[ 0.03119999 -0.0653358  -0.02428949  0.0354541 ]
3162,[ 0.03119999 -0.0653358  -0.02428949  0.0354541 ],[0.62811875],1.0,[ 0.03455116 -0.07506909  0.19116451 -0.51621522]
3163,[ 0.03455116 -0.07506909  0.19116451 -0.51621522],[1.6517975],1.0,[ 0.05324283 -0.12195658  0.74177393 -1.81699802]
3164,[ 0.05324283 -0.12195658  0.74177393 -1.81699802],[2.593804],1.0,[ 0.09994984 -0.23390471  1.58882431 -3.75976308]
3165,[-0.00580027 -0.00453784  0.0013808  -0.00010786],[0.9279611],1.0,[ 4.34051460e-04 -1.88659197e-02  3.09501938e-01 -7.09150100e-01]
3166,[ 4.34051460e-04 -1.88659197e-02  3.09501938e-01 -7.09150100e-01],[2.9168699],1.0,[ 0.03212991 -0.09142844  1.27238347 -2.89915391]
3167,[ 0.03212991 -0.09142844  1.27238347 -2.89915391],[-2.5825105],1.0,[ 0.06562613 -0.16627816  0.40829867 -0.89258241]
3168,[ 0.06562613 -0.16627816  0.40829867 -0.89258241],[0.9744873],1.0,[ 0.08858298 -0.21912401  0.7384865  -1.74508879]
3169,[ 0.00176232  0.00269792 -0.00565215  0.0066181 ],[1.8369011],1.0,[ 0.0137463  -0.02516639  0.60318598 -1.38567447]
3170,[ 0.0137463  -0.02516639  0.60318598 -1.38567447],[-2.8281956],1.0,[ 0.0189077  -0.03587523 -0.34144122  0.8169194 ]
3171,[ 0.0189077  -0.03587523 -0.34144122  0.8169194 ],[-2.6595795],1.0,[-0.01223974  0.03576382 -1.21409234  2.75164353]
3172,[-0.01223974  0.03576382 -1.21409234  2.75164353],[-0.9316097],1.0,[-0.06658715  0.15711185 -1.50315924  3.32671887]
3173,[-0.06658715  0.15711185 -1.50315924  3.32671887],[-2.1931264],1.0,[-0.14065305  0.32123189 -2.19359551  4.86243837]
3174,[ 0.00110313  0.00396448 -0.00444963 -0.00051061],[2.7622263],1.0,[ 0.01928578 -0.03836004  0.91099727 -2.09419157]
3175,[ 0.01928578 -0.03836004  0.91099727 -2.09419157],[-2.37223],1.0,[ 0.03971487 -0.0838154   0.1146088  -0.21571146]
3176,[ 0.03971487 -0.0838154   0.1146088  -0.21571146],[-0.49972108],1.0,[ 0.04113279 -0.08643098 -0.0431836   0.08020135]
3177,[ 0.04113279 -0.08643098 -0.0431836   0.08020135],[-0.96167904],1.0,[ 0.03322361 -0.07060584 -0.35165618  0.70567376]
3178,[ 0.03322361 -0.07060584 -0.35165618  0.70567376],[-0.3371889],1.0,[ 0.01717939 -0.03976203 -0.45092461  0.84077637]
3179,[ 0.01717939 -0.03976203 -0.45092461  0.84077637],[-0.63131005],1.0,[-0.00483852  0.00154235 -0.6501402   1.22722651]
3180,[-0.00483852  0.00154235 -0.6501402   1.22722651],[1.988458],1.0,[-0.01743001  0.01850203  0.0177694  -0.35356001]
3181,[-0.01743001  0.01850203  0.0177694  -0.35356001],[-1.1500888],1.0,[-0.02445927  0.02294763 -0.36789453  0.56382341]
3182,[-0.02445927  0.02294763 -0.36789453  0.56382341],[-2.1412725],1.0,[-0.0533681   0.07814819 -1.07562358  2.1825705 ]
3183,[-0.0533681   0.07814819 -1.07562358  2.1825705 ],[-0.2827665],1.0,[-0.09805369  0.1685563  -1.15955433  2.35158475]
3184,[-0.09805369  0.1685563  -1.15955433  2.35158475],[-2.3664238],1.0,[-0.15980933  0.29809316 -1.92250899  4.1044346 ]
3185,[ 0.00992112  0.00410732 -0.00303863  0.00701241],[-1.4295259],1.0,[ 2.78916218e-04  2.64745824e-02 -4.77767539e-01  1.10028988e+00]
3186,[ 2.78916218e-04  2.64745824e-02 -4.77767539e-01  1.10028988e+00],[1.3240076],1.0,[-0.00992285  0.04935193 -0.03444028  0.06301945]
3187,[-0.00992285  0.04935193 -0.03444028  0.06301945],[-2.0855424],1.0,[-0.02526205  0.08492842 -0.73032576  1.69846585]
3188,[-0.02526205  0.08492842 -0.73032576  1.69846585],[-0.8748916],1.0,[-0.06016991  0.16582967 -1.0147649   2.35031175]
3189,[-0.06016991  0.16582967 -1.0147649   2.35031175],[-1.013184],1.0,[-0.10730188  0.27533688 -1.34046587  3.12718877]
3190,[0.00895121 0.00498069 0.0058995  0.00167702],[-2.6887472],1.0,[-0.0087107   0.04650074 -0.88638555  2.05289422]
3191,[-0.0087107   0.04650074 -0.88638555  2.05289422],[1.3349725],1.0,[-0.03507801  0.10653274 -0.4350937   0.97723229]
3192,[-0.03507801  0.10653274 -0.4350937   0.97723229],[2.6666148],1.0,[-0.03490116  0.10627671  0.44094127 -0.96291551]
3193,[-0.03490116  0.10627671  0.44094127 -0.96291551],[1.4092432],1.0,[-0.00828828  0.05002107  0.88963383 -1.84989944]
3194,[-0.00828828  0.05002107  0.88963383 -1.84989944],[-0.8781164],1.0,[ 0.0210619  -0.00682327  0.58005453 -1.01470933]
3195,[ 0.0210619  -0.00682327  0.58005453 -1.01470933],[2.3737605],1.0,[ 0.05988951 -0.08258087  1.35936584 -2.7611114 ]
3196,[ 0.05988951 -0.08258087  1.35936584 -2.7611114 ],[-0.13576013],1.0,[ 0.11303526 -0.18894981  1.29977477 -2.58005841]
3197,[ 0.11303526 -0.18894981  1.29977477 -2.58005841],[0.84946084],1.0,[ 0.17043561 -0.30514922  1.56907146 -3.23479228]
3198,[0.00751395 0.00141849 0.00195211 0.00745734],[-1.4175844],1.0,[-0.00184355  0.02355839 -0.46854363  1.08862819]
3199,[-0.00184355  0.02355839 -0.46854363  1.08862819],[1.397019],1.0,[-0.011186    0.04479352 -0.00074953 -0.00697159]
3200,[-0.011186    0.04479352 -0.00074953 -0.00697159],[1.3990119],1.0,[-0.0020201   0.02414308  0.4579281  -1.01574879]
3201,[-0.0020201   0.02414308  0.4579281  -1.01574879],[-0.40790367],1.0,[ 0.01337088 -0.00826133  0.31282408 -0.61641587]
3202,[ 0.01337088 -0.00826133  0.31282408 -0.61641587],[-0.04511343],1.0,[ 0.02550147 -0.0315476   0.29424435 -0.55340063]
3203,[ 0.02550147 -0.0315476   0.29424435 -0.55340063],[2.1668687],1.0,[ 0.0516501  -0.08685875  1.01117963 -2.19797873]
3204,[ 0.0516501  -0.08685875  1.01117963 -2.19797873],[1.0241323],1.0,[ 0.09866622 -0.18921725  1.33903064 -2.92481256]
3205,[ 0.09866622 -0.18921725  1.33903064 -2.92481256],[-2.4163003],1.0,[ 0.13622878 -0.27064625  0.54557121 -1.19738159]
3206,[ 0.00036924  0.00280649 -0.00088449  0.00179373],[-1.1795402],1.0,[-0.00752202  0.02110193 -0.39261032  0.90386465]
3207,[-0.00752202  0.02110193 -0.39261032  0.90386465],[0.22012986],1.0,[-0.02167452  0.053197   -0.3159338   0.71002889]
3208,[-0.02167452  0.053197   -0.3159338   0.71002889],[-2.2185838],1.0,[-0.04904989  0.11584665 -1.05052369  2.40748168]
3209,[-0.04904989  0.11584665 -1.05052369  2.40748168],[-2.2319317],1.0,[-0.10556901  0.24496374 -1.77108509  4.03443182]
3210,[ 0.00546112 -0.00389782  0.00294847 -0.00955099],[0.34394598],1.0,[ 0.00787067 -0.0096039   0.11722966 -0.27318303]
3211,[ 0.00787067 -0.0096039   0.11722966 -0.27318303],[-0.31268525],1.0,[ 0.01045645 -0.01554813  0.01255437 -0.02865151]
3212,[ 0.01045645 -0.01554813  0.01255437 -0.02865151],[-1.293982],1.0,[ 0.0023784   0.00289916 -0.41530923  0.9410879 ]
3213,[ 0.0023784   0.00289916 -0.41530923  0.9410879 ],[-0.8082427],1.0,[-0.01947367  0.05179836 -0.67722545  1.50521351]
3214,[-0.01947367  0.05179836 -0.67722545  1.50521351],[2.2609384],1.0,[-0.03142767  0.07661625  0.07612534 -0.2339503 ]
3215,[-0.03142767  0.07661625  0.07612534 -0.2339503 ],[1.8657862],1.0,[-0.0161965   0.04083064  0.68429178 -1.54504229]
3216,[-0.0161965   0.04083064  0.68429178 -1.54504229],[0.88508254],1.0,[ 0.0167347  -0.0315165   0.96263671 -2.07880123]
3217,[ 0.0167347  -0.0315165   0.96263671 -2.07880123],[0.88007617],1.0,[ 0.06080374 -0.12598666  1.24092389 -2.65268048]
3218,[ 0.06080374 -0.12598666  1.24092389 -2.65268048],[-2.8949215],1.0,[ 0.09112893 -0.18764146  0.28143505 -0.47982785]
3219,[ 0.09112893 -0.18764146  0.28143505 -0.47982785],[-1.5456004],1.0,[ 0.09253935 -0.1873744  -0.20942917  0.47982374]
3220,[ 0.09253935 -0.1873744  -0.20942917  0.47982374],[-1.7471756],1.0,[ 0.07310991 -0.14686952 -0.76172097  1.54123484]
3221,[ 0.07310991 -0.14686952 -0.76172097  1.54123484],[-0.6441566],1.0,[ 0.03890612 -0.08080364 -0.94934708  1.77233835]
3222,[ 0.03890612 -0.08080364 -0.94934708  1.77233835],[-2.1797352],1.0,[-0.01311745  0.01931296 -1.65131037  3.23331539]
3223,[-0.01311745  0.01931296 -1.65131037  3.23331539],[0.07415859],1.0,[-0.07815636  0.14350585 -1.6025122   3.0023333 ]
3224,[-0.07815636  0.14350585 -1.6025122   3.0023333 ],[-1.8886094],1.0,[-0.15430878  0.29057379 -2.20061266  4.34150169]
3225,[ 0.00648181  0.00042745 -0.00902422  0.00042836],[0.7614319],1.0,[ 0.01118178 -0.0112073   0.24334874 -0.57636771]
3226,[ 0.01118178 -0.0112073   0.24334874 -0.57636771],[0.26891372],1.0,[ 0.02263805 -0.03784496  0.32967461 -0.75818846]
3227,[ 0.02263805 -0.03784496  0.32967461 -0.75818846],[-1.4109921],1.0,[ 0.0264099  -0.04635504 -0.13922025  0.31577032]
3228,[ 0.0264099  -0.04635504 -0.13922025  0.31577032],[2.4917085],1.0,[ 0.03755266 -0.07340063  0.69358761 -1.64482294]
3229,[ 0.03755266 -0.07340063  0.69358761 -1.64482294],[-2.8404593],1.0,[ 0.04634745 -0.09527021 -0.24976378  0.51527348]
3230,[ 0.04634745 -0.09527021 -0.24976378  0.51527348],[-2.940713],1.0,[ 0.01711075 -0.03255242 -1.21058977  2.60656803]
3231,[ 0.01711075 -0.03255242 -1.21058977  2.60656803],[1.1783806],1.0,[-0.02300576  0.04940122 -0.79825542  1.52223859]
3232,[-0.02300576  0.04940122 -0.79825542  1.52223859],[-2.9668732],1.0,[-0.07446073  0.15466068 -1.77049523  3.72062149]
3233,[-0.07446073  0.15466068 -1.77049523  3.72062149],[2.4089413],1.0,[-0.12903523  0.2658665  -0.96584331  1.90023934]
3234,[ 0.00317261 -0.00030722  0.00965016 -0.00860813],[-1.9621727],1.0,[-0.00949781  0.02953737 -0.64135541  1.48551285]
3235,[-0.00949781  0.02953737 -0.64135541  1.48551285],[-2.141461],1.0,[-0.04920109  0.12045176 -1.34181246  3.05133204]
3236,[-0.04920109  0.12045176 -1.34181246  3.05133204],[-1.8070213],1.0,[-0.1143998   0.2679352  -1.91424654  4.3166228 ]
3237,[-0.00518059 -0.00073324  0.0068998   0.00933887],[-1.560107],1.0,[-0.01528348  0.02361995 -0.51063343  1.19634767]
3238,[-0.01528348  0.02361995 -0.51063343  1.19634767],[1.7033175],1.0,[-0.02425682  0.04432156  0.05942333 -0.1380615 ]
3239,[-0.02425682  0.04432156  0.05942333 -0.1380615 ],[-1.4710681],1.0,[-0.03178316  0.06261558 -0.43417727  1.03946618]
3240,[-0.03178316  0.06261558 -0.43417727  1.03946618],[-1.3263246],1.0,[-0.05792736  0.12453776 -0.87203352  2.05225274]
3241,[-0.05792736  0.12453776 -0.87203352  2.05225274],[1.1162679],1.0,[-0.08535939  0.18987573 -0.50260132  1.24153373]
3242,[-0.08535939  0.18987573 -0.50260132  1.24153373],[1.0834411],1.0,[-0.09855753  0.22614694 -0.15938705  0.59005508]
3243,[ 0.002466   -0.00720015 -0.00503997  0.00410939],[0.3653749],1.0,[ 0.00470824 -0.01278463  0.11681816 -0.28044572]
3244,[ 0.00470824 -0.01278463  0.11681816 -0.28044572],[1.1845424],1.0,[ 0.0172418  -0.0420811   0.50896345 -1.17733568]
3245,[ 0.0172418  -0.0420811   0.50896345 -1.17733568],[1.7781829],1.0,[ 0.04931009 -0.11574037  1.09297805 -2.49846017]
3246,[ 0.04931009 -0.11574037  1.09297805 -2.49846017],[-0.22717446],1.0,[ 0.09132067 -0.21137344  1.00943126 -2.3045728 ]
3247,[0.00287742 0.00176998 0.00421297 0.00310805],[-0.583373],1.0,[-0.00084231  0.01093425 -0.1896793   0.45063195]
3248,[-0.00084231  0.01093425 -0.1896793   0.45063195],[-2.6430182],1.0,[-0.02596213  0.06922395 -1.06383332  2.44547312]
3249,[-0.02596213  0.06922395 -1.06383332  2.44547312],[-1.2239295],1.0,[-0.0763368   0.18387266 -1.45392812  3.29115766]
3250,[-0.0763368   0.18387266 -1.45392812  3.29115766],[-1.4771802],1.0,[-0.14377368  0.33644322 -1.91392845  4.333078  ]
3251,[ 0.00604628 -0.00575321 -0.00496987  0.00540395],[0.57073],1.0,[ 0.00965421 -0.01440883  0.18484939 -0.43372877]
3252,[ 0.00965421 -0.01440883  0.18484939 -0.43372877],[-0.02045152],1.0,[ 0.016875   -0.03116203  0.17655145 -0.40762646]
3253,[ 0.016875   -0.03116203  0.17655145 -0.40762646],[2.7955353],1.0,[ 0.04251958 -0.09047937  1.10279132 -2.53722843]
3254,[ 0.04251958 -0.09047937  1.10279132 -2.53722843],[1.6607225],1.0,[ 0.09732789 -0.21557169  1.63528601 -3.71483293]
3255,[-0.00582904  0.00890339 -0.00101205 -0.00416753],[0.717776],1.0,[-0.00111937 -0.00203878  0.23587819 -0.53762978]
3256,[-0.00111937 -0.00203878  0.23587819 -0.53762978],[2.3437448],1.0,[ 0.02382069 -0.05882792  1.00916796 -2.28731427]
3257,[ 0.02382069 -0.05882792  1.00916796 -2.28731427],[-2.623502],1.0,[ 0.04653069 -0.10845722  0.13108489 -0.23567372]
3258,[ 0.04653069 -0.10845722  0.13108489 -0.23567372],[1.6622717],1.0,[ 0.06298455 -0.14530598  0.68969958 -1.59282857]
3259,[ 0.06298455 -0.14530598  0.68969958 -1.59282857],[2.0621908],1.0,[ 0.10417304 -0.2409911   1.36627693 -3.17668091]
3260,[-0.00200376  0.00532437 -0.0019199   0.0025838 ],[-2.6807666],1.0,[-0.01992545  0.04676344 -0.89156153  2.04799899]
3261,[-0.01992545  0.04676344 -0.89156153  2.04799899],[1.1324191],1.0,[-0.04784485  0.1097086  -0.50728773  1.12600309]
3262,[-0.04784485  0.1097086  -0.50728773  1.12600309],[1.1130702],1.0,[-0.06083375  0.13891563 -0.14414393  0.35200902]
3263,[-0.06083375  0.13891563 -0.14414393  0.35200902],[2.6816964],1.0,[-0.04911658  0.11519784  0.728032   -1.51854008]
3264,[-0.04911658  0.11519784  0.728032   -1.51854008],[-1.1093012],1.0,[-0.02783484  0.07608184  0.33804187 -0.45835336]
3265,[-0.02783484  0.07608184  0.33804187 -0.45835336],[-0.98932904],1.0,[-0.02113731  0.07532512 -0.00183531  0.40827874]
3266,[-0.02113731  0.07532512 -0.00183531  0.40827874],[2.9280443],1.0,[-0.00188623  0.04814047  0.96187376 -1.74409054]
3267,[-0.00188623  0.04814047  0.96187376 -1.74409054],[-2.5904346],1.0,[0.01897689 0.02165028 0.08489103 0.38518369]
3268,[0.01897689 0.02165028 0.08489103 0.38518369],[-0.55604637],1.0,[ 0.01866454  0.04566157 -0.10027062  0.81398907]
3269,[ 0.01866454  0.04566157 -0.10027062  0.81398907],[-2.9523492],1.0,[-0.00493861  0.12342546 -1.07642406  3.05228056]
3270,[-0.00493861  0.12342546 -1.07642406  3.05228056],[0.13923962],1.0,[-0.0467679   0.24196797 -1.0168761   2.89908412]
3271,[ 0.00844236  0.0098423  -0.005611   -0.0085257 ],[-2.3331845],1.0,[-0.00732629  0.04561489 -0.78056239  1.77847267]
3272,[-0.00732629  0.04561489 -0.78056239  1.77847267],[-2.1117654],1.0,[-0.0523624   0.14766299 -1.46896286  3.31559169]
3273,[-0.0523624   0.14766299 -1.46896286  3.31559169],[-2.9082818],1.0,[-0.12973579  0.32180374 -2.39023031  5.36010317]
3274,[0.0094315  0.0073946  0.00605128 0.00082373],[-0.9625249],1.0,[ 0.00325036  0.02242582 -0.31423086  0.74323468]
3275,[ 0.00325036  0.02242582 -0.31423086  0.74323468],[-0.31044444],1.0,[-0.01132302  0.05648623 -0.41470501  0.96329884]
3276,[-0.01132302  0.05648623 -0.41470501  0.96329884],[-1.3468647],1.0,[-0.0368273   0.11565748 -0.85950397  1.99040156]
3277,[-0.0368273   0.11565748 -0.85950397  1.99040156],[-2.1832404],1.0,[-0.0854954   0.22805289 -1.5701731   3.61554055]
3278,[-0.00650467  0.00174109  0.00605039 -0.0052054 ],[1.6363273],1.0,[ 0.0046132  -0.02352027  0.54837299 -1.24535477]
3279,[ 0.0046132  -0.02352027  0.54837299 -1.24535477],[-2.7642684],1.0,[ 0.00802372 -0.02973924 -0.37437063  0.90287908]
3280,[ 0.00802372 -0.02973924 -0.37437063  0.90287908],[-0.7973084],1.0,[-0.01205591  0.01676719 -0.6296433   1.42426862]
3281,[-0.01205591  0.01676719 -0.6296433   1.42426862],[-1.8040674],1.0,[-0.04904265  0.09989819 -1.21841537  2.72737489]
3282,[-0.04904265  0.09989819 -1.21841537  2.72737489],[-1.0454856],1.0,[-0.10438187  0.22323356 -1.5475664   3.4457854 ]
3283,[-7.62018573e-05 -2.20506495e-03  5.03278610e-03  4.27524486e-03],[-1.7634249],1.0,[-0.01160334  0.02504101 -0.57978592  1.34444098]
3284,[-0.01160334  0.02504101 -0.57978592  1.34444098],[-0.8063061],1.0,[-0.03999959  0.08998621 -0.8400703   1.90665082]
3285,[-0.03999959  0.08998621 -0.8400703   1.90665082],[2.4355283],1.0,[-0.05735686  0.12874169 -0.0320031   0.06739415]
3286,[-0.05735686  0.12874169 -0.0320031   0.06739415],[-2.786056],1.0,[-0.0773333   0.17649213 -0.96293684  2.29260514]
3287,[-0.0773333   0.17649213 -0.96293684  2.29260514],[2.2851152],1.0,[-0.10081776  0.23513855 -0.21635149  0.68051166]
3288,[0.00504403 0.00115563 0.00218607 0.00119409],[1.3411222],1.0,[ 0.01404611 -0.01933692  0.44671752 -1.01555575]
3289,[ 0.01404611 -0.01933692  0.44671752 -1.01555575],[-0.125035],1.0,[ 0.0309658  -0.05708874  0.40018411 -0.88140772]
3290,[ 0.0309658  -0.05708874  0.40018411 -0.88140772],[-1.7474675],1.0,[ 0.0353509  -0.06568977 -0.17866953  0.43096806]
3291,[ 0.0353509  -0.06568977 -0.17866953  0.43096806],[-0.8506261],1.0,[ 0.02275857 -0.0374777  -0.45068051  0.97780531]
3292,[ 0.02275857 -0.0374777  -0.45068051  0.97780531],[2.4521184],1.0,[ 0.02126929 -0.03815861  0.37319816 -0.98444785]
3293,[ 0.02126929 -0.03815861  0.37319816 -0.98444785],[-2.7908242],1.0,[ 0.01757768 -0.03426115 -0.55456762  1.15023427]
3294,[ 0.01757768 -0.03426115 -0.55456762  1.15023427],[2.260283],1.0,[ 0.0106791  -0.02526708  0.20669092 -0.67332185]
3295,[ 0.0106791  -0.02526708  0.20669092 -0.67332185],[-2.6911707],1.0,[ 1.00477404e-03 -1.05373562e-02 -6.87540887e-01  1.38404258e+00]
3296,[ 1.00477404e-03 -1.05373562e-02 -6.87540887e-01  1.38404258e+00],[-2.4247596],1.0,[-0.04237747  0.07996927 -1.47972023  3.13172747]
3297,[-0.04237747  0.07996927 -1.47972023  3.13172747],[-1.5315511],1.0,[-0.11124864  0.22579851 -1.96142413  4.16137719]
3298,[-0.00634508 -0.00595724  0.00293445  0.00741867],[-1.8988802],1.0,[-0.01884825  0.02340408 -0.62637694  1.4461075 ]
3299,[-0.01884825  0.02340408 -0.62637694  1.4461075 ],[0.94144374],1.0,[-0.03747584  0.06544692 -0.30708538  0.67563971]
3300,[-0.03747584  0.06544692 -0.30708538  0.67563971],[1.0302595],1.0,[-0.04296337  0.07736859  0.03126894 -0.06651833]
3301,[-0.04296337  0.07736859  0.03126894 -0.06651833],[-2.1623242],1.0,[-0.05625139  0.10966561 -0.69317949  1.66166461]
3302,[-0.05625139  0.10966561 -0.69317949  1.66166461],[1.1729759],1.0,[-0.07619054  0.15867365 -0.30643217  0.8122262 ]
3303,[-0.07619054  0.15867365 -0.30643217  0.8122262 ],[0.22840498],1.0,[-0.08716602  0.19033701 -0.24302212  0.77780181]
