,s,a,r,s1
3770,[-0.57293147 -0.00818496],[-0.8439532],-0.07122569906820253,[-0.5820137  -0.00908224]
3771,[-0.5820137  -0.00908224],[-0.45022112],-0.020269905807470324,[-0.5913354 -0.0093217]
3772,[-0.5913354 -0.0093217],[0.6532092],-0.04266822713000238,[-0.5991728  -0.00783735]
3773,[-0.5991728  -0.00783735],[0.11433052],-0.0013071466720866677,[-0.6062767  -0.00710389]
3774,[-0.6062767  -0.00710389],[-0.90960723],-0.08273853158098952,[-0.6141313  -0.00785456]
3775,[-0.6141313  -0.00785456],[-0.97016627],-0.09412225836155166,[-0.6227704  -0.00863913]
3776,[-0.6227704  -0.00863913],[0.42438188],-0.018009998172936383,[-0.6300401  -0.00726969]
3777,[-0.6300401  -0.00726969],[0.6644557],-0.04415013929989051,[-0.6355283 -0.0054882]
3778,[-0.6355283 -0.0054882],[0.7283397],-0.053047867793816296,[-0.63910025 -0.0035719 ]
3779,[-0.63910025 -0.0035719 ],[0.24839504],-0.0061700096210222325,[-0.6414505  -0.00235028]
3780,[-0.6414505  -0.00235028],[0.62287545],-0.038797382875605996,[-6.4200091e-01 -5.5037875e-04]
3781,[-6.4200091e-01 -5.5037875e-04],[0.5194278],-0.02698052148300576,[-0.6409027   0.00109822]
3782,[-0.6409027   0.00109822],[-0.06659165],-0.0004434447882695203,[-0.6390426   0.00186007]
3783,[-0.6390426   0.00186007],[-0.16797897],-0.0028216935100219055,[-0.6365859   0.00245672]
3784,[-0.6365859   0.00245672],[0.8705649],-0.075788320678436,[-0.63199204  0.00459384]
3785,[-0.63199204  0.00459384],[0.88711864],-0.0786979477109501,[-0.6252688   0.00672322]
3786,[-0.6252688   0.00672322],[0.34872535],-0.012160936883361818,[-0.6172718   0.00799706]
3787,[-0.6172718   0.00799706],[-0.08906208],-0.0007932054056031257,[-0.608715   0.0085568]
3788,[-0.608715   0.0085568],[-0.29441547],-0.008668047129413025,[-0.5999684   0.00874664]
3789,[-0.5999684   0.00874664],[-0.00639763],-4.092966478502617e-06,[-0.59066355  0.00930482]
3790,[-0.59066355  0.00930482],[0.08648077],-0.0007478924269111398,[-0.5807294   0.00993414]
3791,[-0.5807294   0.00993414],[0.6903782],-0.04766220439669269,[-0.5693333   0.01139609]
3792,[-0.5693333   0.01139609],[-0.7963589],-0.06341874711396578,[-0.55878985  0.01054348]
3793,[-0.55878985  0.01054348],[0.3232379],-0.010448273738825266,[-0.54749805  0.01129178]
3794,[-0.54749805  0.01129178],[-0.9216572],-0.0849452002842682,[-0.53740966  0.01008839]
3795,[-0.53740966  0.01008839],[-0.8012429],-0.0641990165528572,[-0.5284196   0.00899008]
3796,[-0.5284196   0.00899008],[-0.7753588],-0.06011812627201749,[-0.5205564   0.00786319]
3797,[-0.5205564   0.00786319],[-0.48521],-0.023542874552521555,[-0.5134438   0.00711256]
3798,[-0.5134438   0.00711256],[0.692744],-0.047989427260068857,[-0.5053683   0.00807553]
3799,[-0.5053683   0.00807553],[-0.25920624],-0.006718787247479341,[-0.49781823  0.00755006]
3800,[-0.49781823  0.00755006],[0.98677903],-0.09737328622137831,[-0.48898116  0.00883706]
3801,[-0.48898116  0.00883706],[-0.6854345],-0.04698204815429428,[-0.48143142  0.00754975]
3802,[-0.48143142  0.00754975],[0.4078587],-0.01663487188069093,[-0.4735853   0.00784612]
3803,[-0.4735853   0.00784612],[0.99094135],-0.09819647506012395,[-0.46462646  0.00895884]
3804,[-0.46462646  0.00895884],[0.23509845],-0.005527128183937524,[-0.45575497  0.0088715 ]
3805,[-0.45575497  0.0088715 ],[0.7650444],-0.05852929204380963,[-0.44624123  0.00951374]
3806,[-0.44624123  0.00951374],[-0.13156818],-0.0017310185602888108,[-0.43749982  0.0087414 ]
3807,[-0.43749982  0.0087414 ],[0.46839076],-0.021938990668192916,[-0.42869443  0.0088054 ]
3808,[-0.42869443  0.0088054 ],[0.4282025],-0.018335738946758797,[-0.41994894  0.0087455 ]
3809,[-0.41994894  0.0087455 ],[0.83995783],-0.07055291617053996,[-0.4107084   0.00924053]
3810,[-0.4107084   0.00924053],[0.694867],-0.04828401683751196,[-0.40125614  0.00945225]
3811,[-0.40125614  0.00945225],[0.22196098],-0.004926667518643258,[-0.39236808  0.00888808]
3812,[-0.39236808  0.00888808],[-0.7038215],-0.04953646760953667,[-0.38549474  0.00687335]
3813,[-0.38549474  0.00687335],[0.7897222],-0.06236611598197328,[-0.3784432   0.00705153]
3814,[-0.3784432   0.00705153],[-0.461224],-0.021272756869795108,[-0.3731381   0.00530511]
3815,[-0.3731381   0.00530511],[-0.75682557],-0.057278493779291756,[-0.37005875  0.00307935]
3816,[-0.37005875  0.00307935],[0.45363778],-0.02057872343174019,[-0.3674102   0.00264854]
3817,[-0.3674102   0.00264854],[0.23878048],-0.005701611934991058,[-0.36553252  0.0018777 ]
3818,[-0.36553252  0.0018777 ],[-0.7024204],-0.04933944372932367,[-3.6585000e-01 -3.1749718e-04]
3819,[-3.6585000e-01 -3.1749718e-04],[0.96879476],-0.09385632929871726,[-3.6585376e-01 -3.7505636e-06]
3820,[-3.6585376e-01 -3.7505636e-06],[-0.22165048],-0.004912893582685741,[-0.3673294  -0.00147565]
3821,[-0.3673294  -0.00147565],[-0.24989243],-0.006244622583029469,[-0.37030944 -0.00298004]
3822,[-0.37030944 -0.00298004],[0.5182197],-0.026855166720685022,[-0.37362173 -0.00331229]
3823,[-0.37362173 -0.00331229],[0.25538674],-0.006522238695212313,[-0.3776382  -0.00401647]
3824,[-0.3776382  -0.00401647],[-0.7668957],-0.05881290321974042,[-0.38386506 -0.00622687]
3825,[-0.38386506 -0.00622687],[0.9642393],-0.09297574263094113,[-0.38966313 -0.00579808]
3826,[-0.38966313 -0.00579808],[0.88971347],-0.07915900518796981,[-0.39510435 -0.00544122]
3827,[-0.39510435 -0.00544122],[-0.77173007],-0.05955672937585774,[-0.40264317 -0.00753883]
3828,[-0.40264317 -0.00753883],[-0.91078573],-0.08295306544482664,[-0.41243556 -0.0097924 ]
3829,[-0.41243556 -0.0097924 ],[-0.4847969],-0.023502804537864908,[-0.42377353 -0.01133795]
3830,[-0.42377353 -0.01133795],[-0.49184793],-0.02419143885458688,[-0.4365868  -0.01281327]
3831,[-0.4365868  -0.01281327],[-0.10131706],-0.0010265145739930814,[-0.45019725 -0.01361045]
3832,[-0.45019725 -0.01361045],[-0.60777086],-0.03693854185023646,[-0.46526542 -0.01506818]
3833,[-0.46526542 -0.01506818],[-0.89414823],-0.07995010582004768,[-0.48211008 -0.01684467]
3834,[-0.48211008 -0.01684467],[-0.20969793],-0.004397322268714365,[-0.49957967 -0.01746958]
3835,[-0.49957967 -0.01746958],[-0.91022897],-0.08285167735794517,[-0.51859456 -0.01901491]
3836,[-0.51859456 -0.01901491],[0.7727169],-0.05970913763968753,[-0.53648794 -0.01789337]
3837,[-0.53648794 -0.01789337],[-0.01569154],-2.4622428783455457e-05,[-0.5543082  -0.01782026]
3838,[-0.5543082  -0.01782026],[-0.34838283],-0.012137059667067263,[-0.572421   -0.01811284]
3839,[-0.572421   -0.01811284],[0.40413633],-0.01633261731363911,[-0.5895628  -0.01714178]
3840,[-0.5895628  -0.01714178],[-0.51644415],-0.026671455659164067,[-0.6069877  -0.01742494]
3841,[-0.6069877  -0.01742494],[-0.9743904],-0.09494366273207931,[-0.62525535 -0.01826761]
3842,[-0.62525535 -0.01826761],[-0.7398261],-0.054734263335832624,[-0.64388204 -0.01862669]
3843,[-0.64388204 -0.01862669],[0.07503818],-0.0005630728420975339,[-0.6615135  -0.01763146]
3844,[-0.6615135  -0.01763146],[0.9223713],-0.08507688664896627,[-0.6767563 -0.0152428]
3845,[-0.6767563 -0.0152428],[-0.28235137],-0.007972229875328196,[-0.691314   -0.01455764]
3846,[-0.691314   -0.01455764],[-0.70000607],-0.0490008494890791,[-0.7057162  -0.01440219]
3847,[-0.7057162  -0.01440219],[0.9270272],-0.0859379476807817,[-0.7174289  -0.01171271]
3848,[-0.7174289  -0.01171271],[-0.06901341],-0.0004762850665492258,[-0.72787195 -0.01044306]
3849,[-0.72787195 -0.01044306],[0.77521104],-0.06009521506544822,[-0.73571426 -0.0078423 ]
3850,[-0.73571426 -0.0078423 ],[-0.44794634],-0.020065592338112115,[-0.74274284 -0.00702856]
3851,[-0.74274284 -0.00702856],[-0.7689912],-0.05913474230963836,[-0.74939716 -0.00665434]
3852,[-0.74939716 -0.00665434],[-0.5922821],-0.03507981054228004,[-0.755373   -0.00597585]
3853,[-0.755373   -0.00597585],[-0.541822],-0.029357109728147535,[-0.76056  -0.005187]
3854,[-0.76056  -0.005187],[-0.38197234],-0.014590287061031493,[-0.7646887  -0.00412869]
3855,[-0.7646887  -0.00412869],[-0.25668842],-0.006588894291073544,[-0.7675478  -0.00285913]
3856,[-0.7675478  -0.00285913],[-0.18031181],-0.0032512350250133663,[-0.7690068  -0.00145898]
3857,[-0.7690068  -0.00145898],[-0.87843674],-0.07716511135837188,[-0.7701047 -0.0010979]
3858,[-0.7701047 -0.0010979],[0.55633694],-0.030951079006849014,[-0.76868325  0.00142143]
3859,[-0.76868325  0.00142143],[-0.3282899],-0.01077742559796855,[-0.76607734  0.00260593]
3860,[-0.76607734  0.00260593],[-0.48724473],-0.02374074222618816,[-0.76253986  0.00353746]
3861,[-0.76253986  0.00353746],[-0.18749027],-0.003515260117283448,[-0.75764114  0.00489871]
3862,[-0.75764114  0.00489871],[-0.44150254],-0.019492449397756764,[-0.75179005  0.00585106]
3863,[-0.75179005  0.00585106],[-0.7551951],-0.05703196107199951,[-0.7454909   0.00629913]
3864,[-0.7454909   0.00629913],[0.51716095],-0.02674554503678941,[-0.7368721   0.00861884]
3865,[-0.7368721   0.00861884],[0.24550326],-0.006027185149815595,[-0.7263923   0.01047973]
3866,[-0.7263923   0.01047973],[0.6505126],-0.04231666116684352,[-0.713508    0.01288434]
3867,[-0.713508    0.01288434],[0.34256592],-0.011735141223747636,[-0.6987613  0.0147467]
3868,[-0.6987613  0.0147467],[0.8554227],-0.07317479539470675,[-0.68147737  0.01728392]
3869,[-0.68147737  0.01728392],[0.9056934],-0.08202805562269902,[-0.6616946   0.01978277]
3870,[-0.6616946   0.01978277],[0.49740908],-0.0247415788388353,[-0.64015937  0.02153523]
3871,[-0.64015937  0.02153523],[-0.49669936],-0.024671025719789075,[-0.6185127   0.02164668]
3872,[-0.6185127   0.02164668],[0.28692636],-0.008232673545354263,[-0.59573334  0.02277934]
3873,[-0.59573334  0.02277934],[0.1814291],-0.0032916519421499982,[-0.57214504  0.02358828]
3874,[-0.57214504  0.02358828],[-0.15412876],-0.0023755674689781795,[-0.54842514  0.0237199 ]
3875,[-0.54842514  0.0237199 ],[-0.98326916],-0.09668182312245258,[-0.5259941   0.02243102]
3876,[-0.5259941   0.02243102],[-0.30701992],-0.009426123075918814,[-0.5040057   0.02198846]
3877,[-0.5040057   0.02198846],[0.91269463],-0.08330114931198729,[-0.48079503  0.02321064]
3878,[-0.48079503  0.02321064],[0.36131284],-0.013054696575363867,[-0.45736256  0.02343246]
3879,[-0.45736256  0.02343246],[-0.3830508],-0.014672791489785198,[-0.43499818  0.02236437]
3880,[-0.43499818  0.02236437],[-0.27902457],-0.007785471132237465,[-0.41370904  0.02128913]
3881,[-0.41370904  0.02128913],[0.5700857],-0.03249977102775894,[-0.3923741   0.02133493]
3882,[-0.3923741   0.02133493],[-0.20259929],-0.004104647110631277,[-0.37230203  0.02007207]
3883,[-0.37230203  0.02007207],[0.37451148],-0.014025884890003226,[-0.35276434  0.01953768]
3884,[-0.35276434  0.01953768],[-0.4814771],-0.0231820208973482,[-0.33517477  0.01758956]
3885,[-0.33517477  0.01758956],[-0.26427475],-0.00698411414682818,[-0.31932074  0.01585404]
3886,[-0.31932074  0.01585404],[0.0784388],-0.0006152644734088109,[-0.304787    0.01453372]
3887,[-0.304787    0.01453372],[-0.8858709],-0.07847672052740827,[-0.29310784  0.01167918]
3888,[-0.29310784  0.01167918],[-0.75360435],-0.056791952006807735,[-0.28415325  0.00895459]
3889,[-0.28415325  0.00895459],[0.05796505],-0.00033599471818083343,[-0.27675706  0.0073962 ]
3890,[-0.27675706  0.0073962 ],[0.5224108],-0.02729130543983196,[-0.27026394  0.00649313]
3891,[-0.27026394  0.00649313],[-0.5952257],-0.035429362417325194,[-0.26638597  0.00387798]
3892,[-0.26638597  0.00387798],[0.17211302],-0.002962289036189803,[-0.2639931   0.00239287]
3893,[-0.2639931   0.00239287],[-0.4262664],-0.01817030454792681,[-2.6399574e-01 -2.6211981e-06]
3894,[-2.6399574e-01 -2.6211981e-06],[0.77982765],-0.06081311705073098,[-0.2645847  -0.00058896]
3895,[-0.2645847  -0.00058896],[-0.21338508],-0.004553319037390313,[-0.26724666 -0.00266197]
3896,[-0.26724666 -0.00266197],[0.29339263],-0.008607923441783872,[-0.27120718 -0.00396053]
3897,[-0.27120718 -0.00396053],[-0.77047926],-0.059363829297968,[-0.27804062 -0.00683342]
3898,[-0.27804062 -0.00683342],[-0.44096938],-0.01944539921186186,[-0.28721505 -0.00917445]
3899,[-0.28721505 -0.00917445],[-0.7969584],-0.06351426704471273,[-0.2992129  -0.01199786]
3900,[-0.2992129  -0.01199786],[-0.06711335],-0.0004504202392796808,[-0.3128701  -0.01365718]
3901,[-0.3128701  -0.01365718],[0.42831826],-0.018345653364855254,[-0.32736206 -0.01449197]
3902,[-0.32736206 -0.01449197],[0.68786496],-0.04731582021501915,[-0.34221047 -0.0148484 ]
3903,[-0.34221047 -0.0148484 ],[0.0726867],-0.0005283356649528947,[-0.3582441  -0.01603363]
3904,[-0.3582441  -0.01603363],[0.09235745],-0.0008529898428924432,[-0.3753291  -0.01708501]
3905,[-0.3753291  -0.01708501],[0.4326204],-0.018716041581809863,[-0.3928409  -0.01751179]
3906,[-0.3928409  -0.01751179],[0.57367224],-0.032909983322372584,[-0.4104479  -0.01760701]
3907,[-0.4104479  -0.01760701],[-0.15686029],-0.0024605151193103584,[-0.42912263 -0.01867473]
3908,[-0.42912263 -0.01867473],[-0.6331992],-0.04009412457946837,[-0.4494463  -0.02032365]
3909,[-0.4494463  -0.02032365],[0.01106758],-1.2249125415225715e-05,[-0.4703049  -0.02085862]
3910,[-0.4703049  -0.02085862],[-0.77303404],-0.0597581621061071,[-0.49272108 -0.02241617]
3911,[-0.49272108 -0.02241617],[0.9205294],-0.08473744225563032,[-0.5139877  -0.02126663]
3912,[-0.5139877  -0.02126663],[-0.33778685],-0.011409995827139953,[-0.5358331  -0.02184538]
3913,[-0.5358331  -0.02184538],[-0.97865295],-0.09577616045717151,[-0.55905473 -0.02322163]
3914,[-0.55905473 -0.02322163],[-0.00707841],-5.010383717741433e-06,[-0.58202153 -0.02296683]
3915,[-0.58202153 -0.02296683],[0.5778613],-0.0333923692498729,[-0.6036856 -0.0216641]
3916,[-0.6036856 -0.0216641],[-0.09048609],-0.0008187731923379682,[-0.62489057 -0.02120494]
3917,[-0.62489057 -0.02120494],[-0.0925878],-0.0008572500492896929,[-0.64548635 -0.02059577]
3918,[-0.64548635 -0.02059577],[-0.78652436],-0.06186205616555221,[-0.666368   -0.02088164]
3919,[-0.666368   -0.02088164],[0.05252739],-0.0002759126744381002,[-0.68613255 -0.01976452]
3920,[-0.68613255 -0.01976452],[-0.9008838],-0.08115916099871044,[-0.7060771  -0.01994457]
3921,[-0.7060771  -0.01994457],[0.41848642],-0.01751308806609906,[-0.7240927 -0.0180156]
3922,[-0.7240927 -0.0180156],[-0.49634227],-0.024635565054368504,[-0.74143815 -0.01734545]
3923,[-0.74143815 -0.01734545],[-0.31041247],-0.009635589937477464,[-0.75772923 -0.01629111]
3924,[-0.75772923 -0.01629111],[0.6771004],-0.04584649787616968,[-0.7713896  -0.01366035]
3925,[-0.7713896  -0.01366035],[-0.47327814],-0.02239921931270681,[-0.7840679  -0.01267833]
3926,[-0.7840679  -0.01267833],[-0.48497784],-0.023520350662694513,[-0.795713  -0.0116451]
3927,[-0.795713  -0.0116451],[-0.42552802],-0.01810740955214394,[-0.80617476 -0.01046178]
3928,[-0.80617476 -0.01046178],[-0.9304919],-0.0865815221161256,[-0.8161578  -0.00998307]
3929,[-0.8161578  -0.00998307],[0.4887367],-0.02388635512633677,[-0.82348466 -0.00732682]
3930,[-0.82348466 -0.00732682],[-0.77189434],-0.05958208655579398,[-0.83001155 -0.00652688]
3931,[-0.83001155 -0.00652688],[-0.17475758],-0.003054021349037961,[-0.8348127  -0.00480116]
3932,[-0.8348127  -0.00480116],[0.01318515],-1.738481311408741e-05,[-0.8375846  -0.00277191]
3933,[-0.8375846  -0.00277191],[-0.52206355],-0.02725503537189731,[-0.8391178  -0.00153322]
3934,[-0.8391178  -0.00153322],[-0.10324481],-0.0010659491059642257,[-8.387774e-01  3.404298e-04]
3935,[-8.387774e-01  3.404298e-04],[0.4685222],-0.021951304350410795,[-0.8357072   0.00307024]
3936,[-0.8357072   0.00307024],[0.70445716],-0.049625989564425765,[-0.8295668   0.00614039]
3937,[-0.8295668   0.00614039],[0.8685844],-0.07544388502906828,[-0.8201377   0.00942909]
3938,[-0.8201377   0.00942909],[-0.0516224],-0.0002664871995676832,[-0.808844    0.01129373]
3939,[-0.808844    0.01129373],[0.20510486],-0.004206800264523825,[-0.79535496  0.01348902]
3940,[-0.79535496  0.01348902],[-0.36077538],-0.013015887577140806,[-0.7805873   0.01476764]
3941,[-0.7805873   0.01476764],[0.06837017],-0.0004674480267703507,[-0.7639751   0.01661226]
3942,[-0.7639751   0.01661226],[0.10933899],-0.0011955015028117856,[-0.74554825  0.01842685]
3943,[-0.74554825  0.01842685],[0.80922264],-0.06548412788341161,[-0.72436327  0.021185  ]
3944,[-0.72436327  0.021185  ],[0.04448594],-0.0001978998662299905,[-0.7016952   0.02266807]
3945,[-0.7016952   0.02266807],[0.8006523],-0.06410441457734671,[-0.6765531   0.02514212]
3946,[-0.6765531   0.02514212],[-0.02788445],-7.775426450723523e-05,[-0.65034544  0.02620762]
3947,[-0.65034544  0.02620762],[-0.76057607],-0.057847595727551854,[-0.62435085  0.02599461]
3948,[-0.62435085  0.02599461],[0.6295422],-0.03963233462699556,[-0.5966677   0.02768311]
3949,[-0.5966677   0.02768311],[0.5045136],-0.025453399410777424,[-0.5676842   0.02898352]
3950,[-0.5676842   0.02898352],[-0.8802683],-0.07748722372703334,[-0.5396914  0.0279928]
3951,[-0.5396914  0.0279928],[-0.25124693],-0.006312501941670235,[-0.51195484  0.02773657]
3952,[-0.51195484  0.02773657],[0.73042655],-0.05335229448156156,[-0.48320994  0.0287449 ]
3953,[-0.48320994  0.0287449 ],[-0.9996824],-0.09993649537582315,[-0.45626673  0.0269432 ]
3954,[-0.45626673  0.0269432 ],[-0.5129475],-0.02631151375018739,[-0.4305945   0.02567222]
3955,[-0.4305945   0.02567222],[-0.42764005],-0.01828760129196292,[-0.40625226  0.02434224]
3956,[-0.40625226  0.02434224],[0.7503236],-0.05629854951375571,[-0.38164657  0.02460569]
3957,[-0.38164657  0.02460569],[-0.5269579],-0.027768465907758257,[-0.35886407  0.0227825 ]
3958,[-0.35886407  0.0227825 ],[-0.60655683],-0.036791119140469064,[-0.33817723  0.02068684]
3959,[-0.33817723  0.02068684],[-0.94663984],-0.08961269787887752,[-0.3202304   0.01794684]
3960,[-0.3202304   0.01794684],[0.32642558],-0.0106553660695341,[-0.3032263   0.01700409]
3961,[-0.3032263   0.01700409],[-0.9362479],-0.08765601025924107,[-0.28916156  0.01406472]
3962,[-0.28916156  0.01406472],[0.44592217],-0.019884657822741847,[-0.27604482  0.01311674]
3963,[-0.27604482  0.01311674],[0.65825814],-0.04333037789909647,[-0.2636313  0.0124135]
3964,[-0.2636313  0.0124135],[0.5002877],-0.02502877943983073,[-0.2522254  0.0114059]
3965,[-0.2522254  0.0114059],[0.76347893],-0.058290008382968855,[-0.24149208  0.01073332]
3966,[-0.24149208  0.01073332],[0.711586],-0.05063546333112754,[-0.2315635   0.00992858]
3967,[-0.2315635   0.00992858],[-0.720305],-0.0518839329872268,[-0.224636    0.00692749]
3968,[-0.224636    0.00692749],[-0.46352407],-0.021485456658642568,[-0.22035727  0.00427873]
3969,[-0.22035727  0.00427873],[-0.25688145],-0.00659880771173258,[-0.2184372   0.00192007]
3970,[-0.2184372   0.00192007],[-0.11799957],-0.0013923898185439266,[-0.21867627 -0.00023907]
3971,[-0.21867627 -0.00023907],[-0.57952505],-0.03358492876354866,[-0.22176568 -0.00308941]
3972,[-0.22176568 -0.00308941],[0.55687445],-0.031010915754169234,[-0.22598661 -0.00422093]
3973,[-0.22598661 -0.00422093],[0.7188111],-0.05166893899513561,[-0.23107646 -0.00508985]
3974,[-0.23107646 -0.00508985],[-0.35102752],-0.012322031875186303,[-0.23861583 -0.00753936]
3975,[-0.23861583 -0.00753936],[-0.6748071],-0.045536458399715235,[-0.24905373 -0.01043791]
3976,[-0.24905373 -0.01043791],[0.23932682],-0.005727732666480656,[-0.26096672 -0.01191297]
3977,[-0.26096672 -0.01191297],[0.5945193],-0.035345321846464016,[-0.27376008 -0.01279337]
3978,[-0.27376008 -0.01279337],[0.8007514],-0.06412027855007843,[-0.28705555 -0.01329546]
3979,[-0.28705555 -0.01329546],[-0.76718974],-0.05885800989022414,[-0.3031307  -0.01607512]
3980,[-0.3031307  -0.01607512],[-0.61385274],-0.03768151855879864,[-0.32166216 -0.01853147]
3981,[-0.32166216 -0.01853147],[0.99007523],-0.09802489622445734,[-0.3401321  -0.01846992]
3982,[-0.3401321  -0.01846992],[-0.01169989],-1.3688733384625927e-05,[-0.35992712 -0.01979504]
3983,[-0.35992712 -0.01979504],[-0.80547976],-0.06487976517251469,[-0.3821092  -0.02218207]
3984,[-0.3821092  -0.02218207],[0.9452426],-0.0893483542137549,[-0.40390298 -0.02179379]
3985,[-0.40390298 -0.02179379],[0.38605487],-0.014903836532722892,[-0.42599624 -0.02209326]
3986,[-0.42599624 -0.02209326],[-0.25897378],-0.006706741732600463,[-0.44919956 -0.02320332]
3987,[-0.44919956 -0.02320332],[0.11244474],-0.0012643818668385766,[-0.4727876  -0.02358803]
