,s,a,r,s1
3261,[-0.00102091  0.0208969  -0.25725883  0.57062566],[-0.39357272],1.0,[-0.01389086  0.04952428 -0.38630026  0.86219844]
3262,[-0.01389086  0.04952428 -0.38630026  0.86219844],[0.85921454],1.0,[-0.02361504  0.0708853  -0.10138538  0.21942754]
3263,[-0.02361504  0.0708853  -0.10138538  0.21942754],[-0.5231382],1.0,[-0.03127325  0.08905688 -0.28110598  0.68599734]
3264,[-0.03127325  0.08905688 -0.28110598  0.68599734],[-0.45564243],1.0,[-0.04563373  0.12462338 -0.43683029  1.09308834]
3265,[-0.04563373  0.12462338 -0.43683029  1.09308834],[-0.47699687],1.0,[-0.06635886  0.17698567 -0.59940758  1.52791004]
3266,[-0.06635886  0.17698567 -0.59940758  1.52791004],[1.5013665],1.0,[-0.08059697  0.21775091 -0.11542494  0.53509607]
3267,[-0.0025927  -0.00168124 -0.00808269  0.00074575],[-2.233063],1.0,[-0.01776872  0.03265208 -0.74864301  1.698521  ]
3268,[-0.01776872  0.03265208 -0.74864301  1.698521  ],[-0.7626649],1.0,[-0.05257993  0.11075881 -0.99210826  2.21333853]
3269,[-0.05257993  0.11075881 -0.99210826  2.21333853],[-1.2714775],1.0,[-0.10049068  0.21793649 -1.40199712  3.14595459]
3270,[ 0.00427305 -0.00031107 -0.00616277  0.0093487 ],[-2.0946903],1.0,[-0.00990791  0.03226172 -0.70094748  1.60303612]
3271,[-0.00990791  0.03226172 -0.70094748  1.60303612],[-0.6915248],1.0,[-0.04235602  0.10558779 -0.92172208  2.06982726]
3272,[-0.04235602  0.10558779 -0.92172208  2.06982726],[-2.8823674],1.0,[-0.09808904  0.23139237 -1.85924329  4.19652676]
3273,[-0.00235882 -0.00399244  0.00112863  0.00164294],[-0.02141428],1.0,[-0.00245072 -0.00365397 -0.00570855  0.01515704]
3274,[-0.00245072 -0.00365397 -0.00570855  0.01515704],[-2.4320133],1.0,[-0.01884897  0.03424816 -0.81194486  1.8611026 ]
3275,[-0.01884897  0.03424816 -0.81194486  1.8611026 ],[-2.9744673],1.0,[-0.07082671  0.1524294  -1.78294129  4.0300308 ]
3276,[-0.07082671  0.1524294  -1.78294129  4.0300308 ],[-1.4768252],1.0,[-0.15117746  0.33280792 -2.22995688  4.98768642]
3277,[ 0.0022214  -0.00539129 -0.00590619 -0.00514252],[-2.147407],1.0,[-0.01229063  0.02731314 -0.71772524  1.62372967]
3278,[-0.01229063  0.02731314 -0.71772524  1.62372967],[-1.8023783],1.0,[-0.05276897  0.11832553 -1.30478208  2.92251446]
3279,[-0.05276897  0.11832553 -1.30478208  2.92251446],[2.6974528],1.0,[-0.08688895  0.19326127 -0.40754549  0.87582117]
3280,[-0.08688895  0.19326127 -0.40754549  0.87582117],[2.330869],1.0,[-0.08815209  0.19690693  0.34184936 -0.67084917]
3281,[-0.08815209  0.19690693  0.34184936 -0.67084917],[2.994606],1.0,[-0.05525353  0.13065507  1.30297073 -2.63529735]
3282,[-0.05525353  0.13065507  1.30297073 -2.63529735],[-2.4072816],1.0,[-0.019758    0.06841325  0.47499919 -0.51389765]
3283,[-0.019758    0.06841325  0.47499919 -0.51389765],[-1.5973527],1.0,[-0.01162185  0.0746676  -0.06623465  0.80912954]
3284,[-0.01162185  0.0746676  -0.06623465  0.80912954],[1.3766247],1.0,[-0.00519867  0.08673644  0.38552683 -0.18890842]
3285,[-0.00519867  0.08673644  0.38552683 -0.18890842],[1.7656207],1.0,[ 0.02169989  0.05454585  0.95833495 -1.41088607]
3286,[ 0.02169989  0.05454585  0.95833495 -1.41088607],[0.6964899],1.0,[ 0.06430771 -0.00934726  1.17259102 -1.79101952]
3287,[ 0.06430771 -0.00934726  1.17259102 -1.79101952],[-1.9945345],1.0,[ 0.09766218 -0.04808149  0.49848339 -0.17661157]
3288,[ 0.09766218 -0.04808149  0.49848339 -0.17661157],[-0.2472856],1.0,[ 0.11600782 -0.05213638  0.4191168  -0.02904302]
3289,[ 0.11600782 -0.05213638  0.4191168  -0.02904302],[-0.14942898],1.0,[ 0.13186204 -0.05208377  0.3736968   0.03081834]
3290,[ 0.13186204 -0.05208377  0.3736968   0.03081834],[0.8285594],1.0,[ 0.15240983 -0.06471143  0.65284269 -0.65493535]
3291,[ 0.15240983 -0.06471143  0.65284269 -0.65493535],[2.5707393],1.0,[ 0.19559414 -0.13070848  1.50341046 -2.62555294]
3292,[ 0.19559414 -0.13070848  1.50341046 -2.62555294],[0.63152075],1.0,[ 0.25963965 -0.24437215  1.69876763 -3.06836365]
3293,[ 0.00865964 -0.00267441 -0.00292801 -0.00314633],[0.6773302],1.0,[ 0.01305019 -0.01322691  0.22185466 -0.51931506]
3294,[ 0.01305019 -0.01322691  0.22185466 -0.51931506],[1.3155822],1.0,[ 0.03061969 -0.05377614  0.65573497 -1.50186779]
3295,[ 0.03061969 -0.05377614  0.65573497 -1.50186779],[-0.03798311],1.0,[ 0.05647092 -0.11244447  0.63795326 -1.4438103 ]
3296,[ 0.05647092 -0.11244447  0.63795326 -1.4438103 ],[-2.2410443],1.0,[ 0.06716636 -0.13680675 -0.09977853  0.19611248]
3297,[ 0.06716636 -0.13680675 -0.09977853  0.19611248],[-2.1146636],1.0,[ 0.04949987 -0.10026997 -0.78251566  1.62025308]
3298,[ 0.04949987 -0.10026997 -0.78251566  1.62025308],[1.419069],1.0,[ 0.02808064 -0.06158716 -0.2907842   0.33805892]
3299,[ 0.02808064 -0.06158716 -0.2907842   0.33805892],[-0.19994803],1.0,[ 0.01531615 -0.04687004 -0.34761517  0.39984101]
3300,[ 0.01531615 -0.04687004 -0.34761517  0.39984101],[0.5912483],1.0,[ 0.00551701 -0.0415635  -0.14323663 -0.12614489]
3301,[ 0.00551701 -0.0415635  -0.14323663 -0.12614489],[-0.4655339],1.0,[-0.00322336 -0.04025942 -0.2933147   0.18719626]
3302,[-0.00322336 -0.04025942 -0.2933147   0.18719626],[0.12549731],1.0,[-0.01399152 -0.03588135 -0.24540227  0.0346885 ]
3303,[-0.01399152 -0.03588135 -0.24540227  0.0346885 ],[-0.72240746],1.0,[-0.02851366 -0.02428392 -0.48014943  0.54043172]
3304,[-0.02851366 -0.02428392 -0.48014943  0.54043172],[0.5565641],1.0,[-0.04386815 -0.01250321 -0.28853353  0.05767313]
3305,[-0.04386815 -0.01250321 -0.28853353  0.05767313],[0.75984174],1.0,[-0.0503044  -0.02224004 -0.03402088 -0.53805687]
3306,[-0.0503044  -0.02224004 -0.03402088 -0.53805687],[2.0378463],1.0,[-0.03813659 -0.07483404  0.64064176 -2.07892335]
3307,[-0.03813659 -0.07483404  0.64064176 -2.07892335],[-1.0636561],1.0,[-0.01972922 -0.14067731  0.28261145 -1.23975651]
3308,[-0.01972922 -0.14067731  0.28261145 -1.23975651],[1.5787709],1.0,[ 2.09259066e-03 -2.15533389e-01  8.06407445e-01 -2.49387445e+00]
3309,[-0.00787009  0.00603135  0.00293327  0.00228324],[-0.89017385],1.0,[-0.0136913   0.01997571 -0.29318722  0.68802792]
3310,[-0.0136913   0.01997571 -0.29318722  0.68802792],[0.28995627],1.0,[-0.02343428  0.04263017 -0.19477133  0.45255436]
3311,[-0.02343428  0.04263017 -0.19477133  0.45255436],[-2.788792],1.0,[-0.04977814  0.10386699 -1.11936412  2.58772045]
3312,[-0.04977814  0.10386699 -1.11936412  2.58772045],[-2.8177865],1.0,[-0.1128525   0.24851979 -2.02805149  4.62215351]
3313,[-0.00268542  0.00768396 -0.00729752  0.00883996],[1.5683353],1.0,[ 0.00743548 -0.01585189  0.51194782 -1.17367142]
3314,[ 0.00743548 -0.01585189  0.51194782 -1.17367142],[-0.3134926],1.0,[ 0.02567899 -0.05674189  0.40145741 -0.88308087]
3315,[ 0.02567899 -0.05674189  0.40145741 -0.88308087],[-0.5292258],1.0,[ 0.03820695 -0.08405677  0.22612318 -0.49380243]
3316,[ 0.03820695 -0.08405677  0.22612318 -0.49380243],[0.30372366],1.0,[ 0.04937432 -0.10969636  0.3322262  -0.78888527]
3317,[ 0.04937432 -0.10969636  0.3322262  -0.78888527],[-0.89405465],1.0,[ 0.05685889 -0.12911286  0.04341566 -0.19464011]
3318,[ 0.05685889 -0.12911286  0.04341566 -0.19464011],[-0.07957739],1.0,[ 0.05832611 -0.13839339  0.03002528 -0.27020714]
3319,[ 0.05832611 -0.13839339  0.03002528 -0.27020714],[0.22631176],1.0,[ 0.06129149 -0.15544009  0.11805469 -0.58096348]
3320,[ 0.06129149 -0.15544009  0.11805469 -0.58096348],[-2.0941703],1.0,[ 0.05244153 -0.14991836 -0.55855691  0.83871633]
3321,[ 0.05244153 -0.14991836 -0.55855691  0.83871633],[2.0043979],1.0,[ 0.04381997 -0.15124176  0.12488293 -0.88110679]
3322,[ 0.04381997 -0.15124176  0.12488293 -0.88110679],[-2.5493324],1.0,[ 0.03218651 -0.15037249 -0.70384119  0.89992255]
3323,[ 0.03218651 -0.15037249 -0.70384119  0.89992255],[2.9887307],1.0,[ 0.02427567 -0.16421156  0.30440597 -1.5585289 ]
3324,[ 0.02427567 -0.16421156  0.30440597 -1.5585289 ],[0.05174913],1.0,[ 0.0368961  -0.22895415  0.32737624 -1.68864758]
3325,[0.00234347 0.00561782 0.00543522 0.00124892],[-1.7364943],1.0,[-0.00900595  0.03251268 -0.57129349  1.32990636]
3326,[-0.00900595  0.03251268 -0.57129349  1.32990636],[1.5956085],1.0,[-0.02112271  0.06025285 -0.03714037  0.08073654]
3327,[-0.02112271  0.06025285 -0.03714037  0.08073654],[-0.7640747],1.0,[-0.02781151  0.07651678 -0.29656232  0.72639591]
3328,[-0.02781151  0.07651678 -0.29656232  0.72639591],[0.15845896],1.0,[-0.03868543  0.10399814 -0.24778751  0.65420641]
3329,[-0.03868543  0.10399814 -0.24778751  0.65420641],[-0.76266587],1.0,[-0.05378136  0.14332573 -0.50646854  1.30959821]
3330,[-0.05378136  0.14332573 -0.50646854  1.30959821],[-0.6856137],1.0,[-0.07865656  0.20755254 -0.73691844  1.90340498]
3331,[-0.00577892 -0.0065502  -0.00307521 -0.00210844],[0.7450758],1.0,[-0.00093477 -0.01819353  0.24461355 -0.57431234]
3332,[-0.00093477 -0.01819353  0.24461355 -0.57431234],[0.13075137],1.0,[ 0.00966894 -0.04279166  0.28590065 -0.65924967]
3333,[ 0.00966894 -0.04279166  0.28590065 -0.65924967],[0.48314315],1.0,[ 0.02430607 -0.07664149  0.44594666 -1.03439034]
3334,[ 0.02430607 -0.07664149  0.44594666 -1.03439034],[1.3874339],1.0,[ 0.05134299 -0.1395099   0.90473026 -2.103605  ]
3335,[ 0.05134299 -0.1395099   0.90473026 -2.103605  ],[1.718998],1.0,[ 0.09874801 -0.2495886   1.46267328 -3.3924069 ]
3336,[-0.00422594 -0.00370559 -0.00136226  0.00715475],[1.7728676],1.0,[ 0.00751769 -0.030713    0.58691208 -1.34370925]
3337,[ 0.00751769 -0.030713    0.58691208 -1.34370925],[0.09417669],1.0,[ 0.03147309 -0.08476951  0.61176072 -1.36923372]
3338,[ 0.03147309 -0.08476951  0.61176072 -1.36923372],[-1.5319628],1.0,[ 0.04575003 -0.11626274  0.10473652 -0.22892794]
3339,[ 0.04575003 -0.11626274  0.10473652 -0.22892794],[-2.7487924],1.0,[ 0.03193731 -0.08594367 -0.79340317  1.72568547]
3340,[ 0.03193731 -0.08594367 -0.79340317  1.72568547],[-1.8397053],1.0,[-0.01159189  0.00704662 -1.38290259  2.92611174]
3341,[-0.01159189  0.00704662 -1.38290259  2.92611174],[1.9387932],1.0,[-0.05356682  0.09058772 -0.72022668  1.29219787]
3342,[-0.05356682  0.09058772 -0.72022668  1.29219787],[-2.2652946],1.0,[-0.09734178  0.17700188 -1.46551243  3.01342973]
3343,[-0.09734178  0.17700188 -1.46551243  3.01342973],[-1.7362326],1.0,[-0.16701388  0.32265511 -2.0135809   4.25997833]
3344,[8.92306943e-03 2.99359723e-05 8.22410541e-03 5.82166413e-04],[-2.4157765],1.0,[-0.00682059  0.03720475 -0.79313131  1.83920133]
3345,[-0.00682059  0.03720475 -0.79313131  1.83920133],[1.8599664],1.0,[-0.02598503  0.08070537 -0.1684836   0.36644903]
3346,[-0.02598503  0.08070537 -0.1684836   0.36644903],[1.05955],1.0,[-0.02581999  0.08060384  0.17559829 -0.36131021]
3347,[-0.02581999  0.08060384  0.17559829 -0.36131021],[2.6971562],1.0,[-1.11535664e-03  2.72643260e-02  1.05806354e+00 -2.29118417e+00]
3348,[-1.11535664e-03  2.72643260e-02  1.05806354e+00 -2.29118417e+00],[1.7859133],1.0,[ 0.0526584  -0.08804269  1.62984112 -3.47701027]
3349,[ 0.0526584  -0.08804269  1.62984112 -3.47701027],[-0.06861192],1.0,[ 0.11690851 -0.22309765  1.58444215 -3.30254331]
3350,[-0.00423718 -0.00491043 -0.00548981 -0.00504816],[1.3738346],1.0,[ 0.00468871 -0.02628917  0.45053988 -1.05330109]
3351,[ 0.00468871 -0.02628917  0.45053988 -1.05330109],[0.3549828],1.0,[ 0.02496152 -0.07302575  0.56353165 -1.28916191]
3352,[ 0.02496152 -0.07302575  0.56353165 -1.28916191],[-2.807087],1.0,[ 0.02882666 -0.08162109 -0.36671535  0.82748091]
3353,[ 0.02882666 -0.08162109 -0.36671535  0.82748091],[2.0090165],1.0,[ 0.02780521 -0.0822181   0.3131036  -0.83417432]
3354,[ 0.02780521 -0.0822181   0.3131036  -0.83417432],[-2.2924638],1.0,[ 0.02516886 -0.08133455 -0.44232692  0.85486913]
3355,[ 0.02516886 -0.08133455 -0.44232692  0.85486913],[0.9744008],1.0,[ 0.01425958 -0.06505319 -0.10470135 -0.02562937]
3356,[ 0.01425958 -0.06505319 -0.10470135 -0.02562937],[-1.0982591],1.0,[ 0.00292042 -0.05071515 -0.46139181  0.7349076 ]
3357,[ 0.00292042 -0.05071515 -0.46139181  0.7349076 ],[-0.6236728],1.0,[-0.01945255 -0.0138901  -0.65738163  1.10849755]
3358,[-0.01945255 -0.0138901  -0.65738163  1.10849755],[-1.9417391],1.0,[-0.05845153  0.05847472 -1.29138609  2.50319236]
3359,[-0.05845153  0.05847472 -1.29138609  2.50319236],[1.4177499],1.0,[-0.10040373  0.13490766 -0.80993468  1.35222963]
3360,[-0.10040373  0.13490766 -0.80993468  1.35222963],[1.4449903],1.0,[-0.12332199  0.16848694 -0.3385791   0.34925925]
3361,[-0.12332199  0.16848694 -0.3385791   0.34925925],[0.26467973],1.0,[-0.1354284   0.18191375 -0.26707152  0.32519265]
3362,[-0.1354284   0.18191375 -0.26707152  0.32519265],[-2.3824415],1.0,[-0.16211102  0.23416233 -1.06333406  2.26302754]
3363,[ 0.00051914  0.00242524 -0.00762333  0.00823365],[2.1398451],1.0,[ 0.01444017 -0.0300369   0.70171231 -1.61475317]
3364,[ 0.01444017 -0.0300369   0.70171231 -1.61475317],[-2.1824284],1.0,[ 0.02781378 -0.05964431 -0.02963242  0.10359351]
3365,[ 0.02781378 -0.05964431 -0.02963242  0.10359351],[0.36029223],1.0,[ 0.02916866 -0.06251027  0.09690384 -0.24261363]
3366,[ 0.02916866 -0.06251027  0.09690384 -0.24261363],[0.6157189],1.0,[ 0.0372354  -0.0827361   0.30595792 -0.76511347]
3367,[ 0.0372354  -0.0827361   0.30595792 -0.76511347],[2.3891578],1.0,[ 0.06536792 -0.15058676  1.09777126 -2.60948487]
3368,[ 0.06536792 -0.15058676  1.09777126 -2.60948487],[0.44300395],1.0,[ 0.11200241 -0.26125772  1.23419896 -2.93667893]
3369,[ 0.00112866 -0.00182862  0.00935902  0.00783032],[2.8188217],1.0,[ 0.02025258 -0.04482982  0.9441361  -2.13557801]
3370,[ 0.02025258 -0.04482982  0.9441361  -2.13557801],[-2.6091971],1.0,[ 0.04044256 -0.0884253   0.06981463 -0.08368024]
3371,[ 0.04044256 -0.0884253   0.06981463 -0.08368024],[-1.5359209],1.0,[ 0.03321862 -0.07020756 -0.42981862  0.98374627]
3372,[ 0.03321862 -0.07020756 -0.42981862  0.98374627],[2.557977],1.0,[ 0.03332461 -0.07294506  0.43194897 -1.09195555]
3373,[ 0.03332461 -0.07294506  0.43194897 -1.09195555],[-2.5459626],1.0,[ 0.03369267 -0.07790451 -0.41043421  0.81596589]
3374,[ 0.03369267 -0.07790451 -0.41043421  0.81596589],[2.8844233],1.0,[ 0.03672994 -0.09226405  0.55878083 -1.50334409]
3375,[ 0.03672994 -0.09226405  0.55878083 -1.50334409],[1.0487629],1.0,[ 0.06597686 -0.16837785  0.90290246 -2.30278409]
3376,[ 0.06597686 -0.16837785  0.90290246 -2.30278409],[1.5760498],1.0,[ 0.11233395 -0.2843854   1.41197011 -3.49068519]
3377,[ 0.00758841  0.00533693  0.00816684 -0.00100028],[1.421512],1.0,[ 0.01735434 -0.01637704  0.47886961 -1.07390753]
3378,[ 0.01735434 -0.01637704  0.47886961 -1.07390753],[2.3424313],1.0,[ 0.051941   -0.09415925  1.24842351 -2.80318113]
3379,[ 0.051941   -0.09415925  1.24842351 -2.80318113],[-2.4848595],1.0,[ 0.08514946 -0.16685886  0.41763186 -0.8791199 ]
3380,[ 0.08514946 -0.16685886  0.41763186 -0.8791199 ],[1.7253975],1.0,[ 0.11341798 -0.23039981  0.99330382 -2.28437814]
3381,[-0.00969291  0.00498273  0.00680145  0.00040676],[2.7383373],1.0,[ 0.00877804 -0.03691407  0.9141956  -2.07395911]
3382,[ 0.00877804 -0.03691407  0.9141956  -2.07395911],[1.4968249],1.0,[ 0.05501055 -0.14073557  1.39640396 -3.11807535]
3383,[ 0.05501055 -0.14073557  1.39640396 -3.11807535],[-2.810354],1.0,[ 0.09207499 -0.22214907  0.46383119 -1.00846121]
3384,[-0.00783992  0.00493028  0.00952438  0.00490694],[-0.55226874],1.0,[-0.01114754  0.01376071 -0.17440994  0.43235493]
3385,[-0.01114754  0.01376071 -0.17440994  0.43235493],[-0.38553813],1.0,[-0.02065763  0.03675955 -0.30107323  0.71806843]
3386,[-0.02065763  0.03675955 -0.30107323  0.71806843],[-1.5542372],1.0,[-0.04300195  0.0892312  -0.81491582  1.89775254]
3387,[-0.04300195  0.0892312  -0.81491582  1.89775254],[-0.7226584],1.0,[-0.08025247  0.17558752 -1.04758441  2.42660828]
3388,[-0.08025247  0.17558752 -1.04758441  2.42660828],[-2.1603293],1.0,[-0.13616807  0.30504942 -1.74296825  4.02887214]
3389,[-0.00108283 -0.0046819  -0.00606091 -0.00469634],[0.18470821],1.0,[-8.99275427e-05 -7.77309500e-03  5.55431996e-02 -1.48459494e-01]
3390,[-8.99275427e-05 -7.77309500e-03  5.55431996e-02 -1.48459494e-01],[-1.0539193],1.0,[-0.00488697  0.00253526 -0.29434793  0.65465011]
3391,[-0.00488697  0.00253526 -0.29434793  0.65465011],[1.6414487],1.0,[-0.00565138  0.00272488  0.25413854 -0.6271342 ]
3392,[-0.00565138  0.00272488  0.25413854 -0.6271342 ],[2.0006278],1.0,[ 0.01771517 -0.05215103  0.91270467 -2.10593544]
3393,[ 0.01771517 -0.05215103  0.91270467 -2.10593544],[-2.801556],1.0,[ 0.03539657 -0.09185715 -0.02401465  0.07990474]
3394,[ 0.03539657 -0.09185715 -0.02401465  0.07990474],[-0.69730693],1.0,[ 0.03002181 -0.08021606 -0.24431399  0.49870365]
3395,[ 0.03002181 -0.08021606 -0.24431399  0.49870365],[-1.4962018],1.0,[ 0.01056021 -0.0398557  -0.72812128  1.51389522]
3396,[ 0.01056021 -0.0398557  -0.72812128  1.51389522],[-2.6990685],1.0,[-0.03619544  0.05922779 -1.6078922   3.43113288]
3397,[-0.03619544  0.05922779 -1.6078922   3.43113288],[2.8362806],1.0,[-0.08124495  0.14992524 -0.65122761  1.16046124]
3398,[-0.08124495  0.14992524 -0.65122761  1.16046124],[-1.4336998],1.0,[-0.11685955  0.21970233 -1.12765057  2.32020459]
3399,[ 0.00574066  0.00086536  0.00729402 -0.00838708],[2.030374],1.0,[ 0.01953065 -0.03059262  0.68035305 -1.5488836 ]
3400,[ 0.01953065 -0.03059262  0.68035305 -1.5488836 ],[-1.2640833],1.0,[ 0.0381649  -0.07175211  0.25385752 -0.5321976 ]
3401,[ 0.0381649  -0.07175211  0.25385752 -0.5321976 ],[-2.1996858],1.0,[ 0.03378359 -0.06029821 -0.47072961  1.08490897]
3402,[ 0.03378359 -0.06029821 -0.47072961  1.08490897],[1.0682762],1.0,[ 0.02235018 -0.03609505 -0.10275147  0.14285749]
3403,[ 0.02235018 -0.03609505 -0.10275147  0.14285749],[-0.66534233],1.0,[ 0.01391768 -0.02116648 -0.31845729  0.60016511]
3404,[ 0.01391768 -0.02116648 -0.31845729  0.60016511],[-2.9477198],1.0,[-0.01828698  0.0468531  -1.28935362  2.78260143]
3405,[-0.01828698  0.0468531  -1.28935362  2.78260143],[1.6442415],1.0,[-0.05858704  0.1303461  -0.72986058  1.43043108]
3406,[-0.05858704  0.1303461  -0.72986058  1.43043108],[1.8662537],1.0,[-0.07550031  0.16047724 -0.11890234  0.10278691]
3407,[-0.07550031  0.16047724 -0.11890234  0.10278691],[1.3690374],1.0,[-0.07155404  0.14757281  0.31528172 -0.73938577]
3408,[-0.07155404  0.14757281  0.31528172 -0.73938577],[1.5002935],1.0,[-0.04944456  0.09968873  0.79008022 -1.65347648]
3409,[-0.04944456  0.09968873  0.79008022 -1.65347648],[2.709098],1.0,[-3.00438183e-04 -3.38362039e-03  1.66646815e+00 -3.49711088e+00]
3410,[-3.00438183e-04 -3.38362039e-03  1.66646815e+00 -3.49711088e+00],[2.4141734],1.0,[ 0.08176031 -0.17535035  2.43263978 -5.09733285]
3411,[ 0.08176031 -0.17535035  2.43263978 -5.09733285],[-2.7490773],1.0,[ 0.16025429 -0.33509695  1.50299217 -2.97538585]
3412,[-0.00046187  0.00941507 -0.00224772  0.00737711],[0.32156605],1.0,[ 0.00156314  0.00501912  0.10322103 -0.22478585]
3413,[ 0.00156314  0.00501912  0.10322103 -0.22478585],[-1.2216263],1.0,[-0.00248386  0.01525373 -0.30428735  0.72517579]
3414,[-0.00248386  0.01525373 -0.30428735  0.72517579],[1.7199142],1.0,[-0.00314454  0.01727315  0.26914778 -0.60510339]
3415,[-0.00314454  0.01727315  0.26914778 -0.60510339],[2.6608033],1.0,[ 0.02518369 -0.04655234  1.14516891 -2.57040818]
3416,[ 0.02518369 -0.04655234  1.14516891 -2.57040818],[2.4383504],1.0,[ 0.0867889  -0.18398981  1.93142662 -4.29132581]
3417,[ 0.0867889  -0.18398981  1.93142662 -4.29132581],[0.55059856],1.0,[ 0.16695328 -0.36119291  2.07552416 -4.58644955]
3418,[ 0.00613652 -0.00787673  0.00360078  0.00499754],[0.9457437],1.0,[ 0.01258587 -0.02235736  0.31800649 -0.72165325]
3419,[ 0.01258587 -0.02235736  0.31800649 -0.72165325],[-1.9223791],1.0,[ 0.0124573  -0.02122019 -0.32216543  0.75797205]
3420,[ 0.0124573  -0.02122019 -0.32216543  0.75797205],[0.7195313],1.0,[ 0.00451554 -0.00342234 -0.07619598  0.14401735]
3421,[ 0.00451554 -0.00342234 -0.07619598  0.14401735],[0.2488177],1.0,[ 0.00314964 -0.00172009  0.00755959 -0.05576287]
3422,[ 0.00314964 -0.00172009  0.00755959 -0.05576287],[-2.0634093],1.0,[-0.01028043  0.02782083 -0.67712462  1.51634745]
3423,[-0.01028043  0.02782083 -0.67712462  1.51634745],[2.4280767],1.0,[-0.02105435  0.04987819  0.13492846 -0.38182524]
3424,[-0.02105435  0.04987819  0.13492846 -0.38182524],[1.671473],1.0,[-0.00471471  0.01066437  0.68104831 -1.57045179]
3425,[-0.00471471  0.01066437  0.68104831 -1.57045179],[-1.2282295],1.0,[ 0.01409043 -0.03089881  0.26160252 -0.53060522]
3426,[ 0.01409043 -0.03089881  0.26160252 -0.53060522],[-2.1742432],1.0,[ 0.0100785  -0.01871044 -0.45991132  1.11945034]
3427,[ 0.0100785  -0.01871044 -0.45991132  1.11945034],[0.13878234],1.0,[-0.007188    0.02204684 -0.40444909  0.92909356]
3428,[-0.007188    0.02204684 -0.40444909  0.92909356],[2.3010235],1.0,[-0.00797523  0.02319337  0.36230865 -0.84658594]
3429,[-0.00797523  0.02319337  0.36230865 -0.84658594],[-2.010967],1.0,[-0.00704271  0.02192774 -0.31318063  0.76052343]
3430,[-0.00704271  0.02192774 -0.31318063  0.76052343],[2.6966326],1.0,[-0.00157404  0.01047681  0.58366444 -1.30649013]
3431,[-0.00157404  0.01047681  0.58366444 -1.30649013],[2.8628743],1.0,[ 0.04057648 -0.08369615  1.52142602 -3.38816745]
3432,[ 0.04057648 -0.08369615  1.52142602 -3.38816745],[1.9218807],1.0,[ 0.11361922 -0.24524837  2.12669297 -4.68502348]
3433,[-0.00404954  0.00881279  0.00889066  0.0025037 ],[1.05688],1.0,[ 0.00331231 -0.00708155  0.35827834 -0.78926669]
3434,[ 0.00331231 -0.00708155  0.35827834 -0.78926669],[1.6799983],1.0,[ 0.02870426 -0.06351381  0.91019356 -2.02513169]
3435,[ 0.02870426 -0.06351381  0.91019356 -2.02513169],[-2.8883326],1.0,[ 0.0457527  -0.09907997 -0.05313417  0.20619208]
